uid,formula,charge,n_c,computed_cm,scaled_cm,predicted_svr_cm,intensity_km_mol,family
537,C28H16,0,28,71.7018,68.9771316,75.8637873113291,0.5145,low / skeletal
537,C28H16,0,28,110.1725,105.985945,112.43749957257,1.7309,low / skeletal
537,C28H16,0,28,139.8757,134.5604234,141.132600275834,0.1697,low / skeletal
537,C28H16,0,28,163.9422,157.7123964,164.030100602929,0.1957,low / skeletal
537,C28H16,0,28,259.5589,249.6956618,256.008351973658,0.0039,low / skeletal
537,C28H16,0,28,264.7609,254.6999858,260.50741792897,0.0216,low / skeletal
537,C28H16,0,28,270.626,260.342212,265.931909362681,0.0607,low / skeletal
537,C28H16,0,28,330.5502,317.9892924,323.336315227771,0.922,low / skeletal
537,C28H16,0,28,343.9205,330.851521,336.289164014281,0.4477,low / skeletal
537,C28H16,0,28,367.5574,353.5902188,358.909944408937,0.2573,low / skeletal
537,C28H16,0,28,428.408,412.128496,416.621289131704,0.3652,low / skeletal
537,C28H16,0,28,429.6655,413.338211,418.527036071188,0.2903,low / skeletal
537,C28H16,0,28,441.3212,424.5509944,428.909399416576,1.4109,low / skeletal
537,C28H16,0,28,442.9834,426.1500308,431.409842684621,0.3895,low / skeletal
537,C28H16,0,28,476.9091,458.7865542,463.688475559952,1.5558,low / skeletal
537,C28H16,0,28,483.6922,465.3118964,469.053598516756,6.8693,low / skeletal
537,C28H16,0,28,531.278,511.089436,515.085517688052,0.2961,low / skeletal
537,C28H16,0,28,553.5207,532.4869134,536.790902451931,0.0517,low / skeletal
537,C28H16,0,28,580.9633,558.8866946,563.511097677985,0.0034,low / skeletal
537,C28H16,0,28,607.6301,584.5401562,587.928540593871,20.6537,low / skeletal
537,C28H16,0,28,626.3001,602.5006962,605.733050485644,5.0781,low / skeletal
537,C28H16,0,28,647.7073,623.0944226,627.308672774014,0.0885,low / skeletal
537,C28H16,0,28,659.4139,634.3561718,637.928131925211,0.1025,low / skeletal
537,C28H16,0,28,663.9351,638.7055662,642.678134580351,1.1118,low / skeletal
537,C28H16,0,28,685.1269,659.0920778,662.736623240854,3.8428,CH-oop
537,C28H16,0,28,720.0821,692.7189802,696.551540588875,0.1256,CH-oop
537,C28H16,0,28,726.6507,699.0379734,700.88834005428,14.6915,CH-oop
537,C28H16,0,28,778.2463,748.6729406,750.289176243461,10.7183,CH-oop
537,C28H16,0,28,787.8022,757.8657164,753.699609869229,122.7069,CH-oop
537,C28H16,0,28,797.3735,767.073307,770.188897126592,0.2133,CH-oop
537,C28H16,0,28,816.3906,785.3677572,788.333808181485,0.3525,CH-oop
537,C28H16,0,28,830.3854,798.8307548,799.077717001529,36.7559,CH-oop
537,C28H16,0,28,831.5245,799.926569,803.067310197373,0.6683,CH-oop
537,C28H16,0,28,858.6845,826.054489,828.482442514649,2.1679,CH-oop
537,C28H16,0,28,907.54,873.05348,872.622153840424,38.4566,CH-oop
537,C28H16,0,28,927.5879,892.3395598,893.335574192632,7.4176,CH-oop
537,C28H16,0,28,954.3676,918.1016312,920.406663493119,0.7452,CH-oop
537,C28H16,0,28,978.1365,940.967313,942.041768290309,0.2693,CH-oop
537,C28H16,0,28,996.8964,959.0143368,959.838713917282,3.0799,ring / CH-ip
537,C28H16,0,28,1011.0371,972.6176902,973.425862550793,1.7515,ring / CH-ip
537,C28H16,0,28,1019.384,980.647408,982.680762836389,0.5788,ring / CH-ip
537,C28H16,0,28,1043.0946,1003.4570052,1005.53417181043,0.4963,ring / CH-ip
537,C28H16,0,28,1050.9277,1010.9924474,1012.08132720561,2.2762,ring / CH-ip
537,C28H16,0,28,1059.4413,1019.1825306,1020.26612129786,0.0282,ring / CH-ip
537,C28H16,0,28,1103.3437,1061.4166394,1061.80165524426,3.9748,ring / CH-ip
537,C28H16,0,28,1118.8905,1076.372661,1077.37383764752,0.1517,ring / CH-ip
537,C28H16,0,28,1136.0481,1092.8782722,1093.43600643103,0.1498,ring / CH-ip
537,C28H16,0,28,1155.397,1111.491914,1111.85028247678,0.1698,CH-ip-bend
537,C28H16,0,28,1170.1517,1125.6859354,1125.5780373894,4.3523,CH-ip-bend
537,C28H16,0,28,1186.5149,1141.4273338,1141.47427870108,0.2097,CH-ip-bend
537,C28H16,0,28,1206.4319,1160.5874878,1160.40970755042,1.5535,CH-ip-bend
537,C28H16,0,28,1224.8845,1178.338889,1177.95217656173,1.0959,CH-ip-bend
537,C28H16,0,28,1239.4582,1192.3587884,1191.78222800563,3.0279,CH-ip-bend
537,C28H16,0,28,1254.9663,1207.2775806,1206.73953293931,2.4574,CH-ip-bend
537,C28H16,0,28,1256.22,1208.48364,1208.01039113072,0.7697,CH-ip-bend
537,C28H16,0,28,1274.2642,1225.8421604,1225.04227063877,5.8239,CH-ip-bend
537,C28H16,0,28,1291.8975,1242.805395,1241.99783235194,4.4533,CH-ip-bend
537,C28H16,0,28,1292.5197,1243.4039514,1243.31338820254,0.2223,CH-ip-bend
537,C28H16,0,28,1317.0427,1266.9950774,1266.01769379999,7.1297,CC-stretch/CH-ip
537,C28H16,0,28,1325.8037,1275.4231594,1274.98308041585,0.6505,CC-stretch/CH-ip
537,C28H16,0,28,1343.6067,1292.5496454,1291.84017455767,0.0178,CC-stretch/CH-ip
537,C28H16,0,28,1349.7098,1298.4208276,1297.73674467626,0.8158,CC-stretch/CH-ip
537,C28H16,0,28,1352.829,1301.421498,1301.4754288634,0.4603,CC-stretch/CH-ip
537,C28H16,0,28,1355.5073,1303.9980226,1304.64531278546,0.3744,CC-stretch/CH-ip
537,C28H16,0,28,1371.4239,1319.3097918,1318.24444739544,2.1187,CC-stretch/CH-ip
537,C28H16,0,28,1383.2212,1330.6587944,1331.20918456017,0.0709,CC-stretch/CH-ip
537,C28H16,0,28,1394.3203,1341.3361286,1340.22729616148,4.7759,CC-stretch/CH-ip
537,C28H16,0,28,1405.8667,1352.4437654,1351.51151830092,1.3866,CC-stretch/CH-ip
537,C28H16,0,28,1406.645,1353.19249,1352.74978154962,2.0618,CC-stretch/CH-ip
537,C28H16,0,28,1447.4198,1392.4178476,1392.29324876807,0.5773,CC-stretch/CH-ip
537,C28H16,0,28,1462.6365,1407.056313,1405.7733731471,1.821,CC-stretch/CH-ip
537,C28H16,0,28,1464.5117,1408.8602554,1406.84662842107,12.1435,CC-stretch/CH-ip
537,C28H16,0,28,1506.187,1448.951894,1444.4658854013,54.9733,CC-stretch/CH-ip
537,C28H16,0,28,1509.746,1452.375652,1450.62526442993,3.6294,CC-stretch/CH-ip
537,C28H16,0,28,1520.9066,1463.1121492,1461.51708032157,0.8606,CC-stretch/CH-ip
537,C28H16,0,28,1537.5598,1479.1325276,1477.48376685203,1.0599,CC-stretch/CH-ip
537,C28H16,0,28,1542.3756,1483.7653272,1481.2322742803,15.3461,CC-stretch/CH-ip
537,C28H16,0,28,1558.9787,1499.7375094,1497.89388939384,0.0067,CC-stretch/CH-ip
537,C28H16,0,28,1562.3903,1503.0194686,1501.19835617239,2.4506,CC-stretch
537,C28H16,0,28,1611.1639,1549.9396718,1547.62032823674,11.1283,CC-stretch
537,C28H16,0,28,1620.8864,1559.2927168,1558.04404437912,0.1535,CC-stretch
537,C28H16,0,28,1638.1378,1575.8885636,1574.49305135157,2.3472,CC-stretch
537,C28H16,0,28,1642.8026,1580.3761012,1579.34723586036,0.5917,CC-stretch
537,C28H16,0,28,1650.9878,1588.2502636,1586.19223433758,5.1646,CC-stretch
537,C28H16,0,28,3176.7525,3056.035905,3044.83726766282,3.8306,CH-stretch
537,C28H16,0,28,3181.4264,3060.5321968,3049.50479030407,0.0234,CH-stretch
537,C28H16,0,28,3186.3444,3065.2633128,3054.15596126965,1.0476,CH-stretch
537,C28H16,0,28,3192.3142,3071.0062604,3057.92129724943,38.9917,CH-stretch
537,C28H16,0,28,3192.3447,3071.0356014,3059.9458003945,0.0929,CH-stretch
537,C28H16,0,28,3196.7271,3075.2514702,3062.41502574568,33.7466,CH-stretch
537,C28H16,0,28,3203.3181,3081.5920122,3068.01596602202,47.4552,CH-stretch
537,C28H16,0,28,3210.903,3088.888686,3077.52979571393,3.4131,CH-stretch
537,C28H16,0,28,3211.7186,3089.6732932,3076.19169236364,44.7677,CH-stretch
537,C28H16,0,28,3213.5957,3091.4790634,3079.44971534349,16.2308,CH-stretch
537,C28H16,0,28,3223.2253,3100.7427386,3089.34453014312,2.9108,CH-stretch
537,C28H16,0,28,3226.5088,3103.9014656,3092.6252698392,0.2073,CH-stretch
537,C28H16,0,28,3239.4758,3116.3757196,3104.37332373011,12.9373,CH-stretch
537,C28H16,0,28,3240.4511,3117.3139582,3104.82129429497,22.3941,CH-stretch
537,C28H16,0,28,3246.0094,3122.6610428,3107.81648178766,67.6745,CH-stretch
537,C28H16,0,28,3247.807,3124.390334,3111.99841540383,19.6714,CH-stretch
274,C13H9N,0,13,105.187,101.189894,107.422764693968,3.0669,low / skeletal
274,C13H9N,0,13,124.9097,120.1631314,126.491488041051,0.5413,low / skeletal
274,C13H9N,0,13,236.7995,227.801119,233.240575476284,1.8792,low / skeletal
274,C13H9N,0,13,241.6132,232.4318984,237.977547217982,2.7887,low / skeletal
274,C13H9N,0,13,258.0584,248.2521808,253.792374172371,1.5622,low / skeletal
274,C13H9N,0,13,423.6627,407.5635174,411.94140874633,1.687,low / skeletal
274,C13H9N,0,13,424.7085,408.569577,413.700246107937,1.0152,low / skeletal
274,C13H9N,0,13,454.4765,437.206393,441.562807117986,0.6545,low / skeletal
274,C13H9N,0,13,475.0713,457.0185906,461.568159004836,1.4619,low / skeletal
274,C13H9N,0,13,521.1106,501.3083972,505.128799362061,1.4548,low / skeletal
274,C13H9N,0,13,526.917,506.894154,511.187450580931,0.7049,low / skeletal
274,C13H9N,0,13,577.1266,555.1957892,559.732790650205,0.4122,low / skeletal
274,C13H9N,0,13,579.3408,557.3258496,560.814502605504,1.0858,low / skeletal
274,C13H9N,0,13,630.2477,606.2982874,609.479306644041,1.8754,low / skeletal
274,C13H9N,0,13,653.5552,628.7201024,632.200795048098,6.1513,low / skeletal
274,C13H9N,0,13,733.4061,705.5366682,708.981086279481,0.5298,CH-oop
274,C13H9N,0,13,753.3227,724.6964374,727.678041675154,3.0069,CH-oop
274,C13H9N,0,13,763.1674,734.1670388,735.682995806826,8.4154,CH-oop
274,C13H9N,0,13,782.2044,752.4806328,748.086930842696,51.0203,CH-oop
274,C13H9N,0,13,823.5152,792.2216224,794.046307950037,0.7982,CH-oop
274,C13H9N,0,13,857.0284,824.4613208,820.913759568527,42.1011,CH-oop
274,C13H9N,0,13,879.6825,846.254565,848.776975879327,1.3084,CH-oop
274,C13H9N,0,13,889.9014,856.0851468,854.544147606137,26.3907,CH-oop
274,C13H9N,0,13,912.1386,877.4773332,879.205356553935,3.8116,CH-oop
274,C13H9N,0,13,926.8463,891.6261406,892.835135095723,1.9304,CH-oop
274,C13H9N,0,13,983.9399,946.5501838,947.486962956002,0.949,CH-oop
274,C13H9N,0,13,1006.0252,967.7962424,968.446879138716,2.1922,ring / CH-ip
274,C13H9N,0,13,1020.0566,981.2944492,982.037254016814,0.8687,ring / CH-ip
274,C13H9N,0,13,1034.0165,994.723873,995.463650896027,0.3586,ring / CH-ip
274,C13H9N,0,13,1046.676,1006.902312,1007.56813188209,0.2857,ring / CH-ip
274,C13H9N,0,13,1058.3869,1018.1681978,1018.938266462,4.5529,ring / CH-ip
274,C13H9N,0,13,1073.4698,1032.6779476,1033.37401276774,1.8581,ring / CH-ip
274,C13H9N,0,13,1094.044,1052.470328,1053.09013073421,0.6146,ring / CH-ip
274,C13H9N,0,13,1131.9059,1088.8934758,1088.85205155819,4.2624,ring / CH-ip
274,C13H9N,0,13,1191.0579,1145.7976998,1145.62614879883,0.6664,CH-ip-bend
274,C13H9N,0,13,1207.8081,1161.9113922,1161.20007056362,3.9912,CH-ip-bend
274,C13H9N,0,13,1220.4331,1174.0566422,1173.40806697492,2.9504,CH-ip-bend
274,C13H9N,0,13,1253.3841,1205.7555042,1205.31460181557,1.205,CH-ip-bend
274,C13H9N,0,13,1261.9784,1214.0232208,1213.65940191369,0.1259,CH-ip-bend
274,C13H9N,0,13,1283.929,1235.139698,1234.22068326066,3.3855,CH-ip-bend
274,C13H9N,0,13,1328.4121,1277.9324402,1277.16525172557,1.1618,CC-stretch/CH-ip
274,C13H9N,0,13,1350.7459,1299.4175558,1298.32423993596,3.3569,CC-stretch/CH-ip
274,C13H9N,0,13,1385.6739,1333.0182918,1332.12432192493,2.5337,CC-stretch/CH-ip
274,C13H9N,0,13,1402.0486,1348.7707532,1347.96634885592,0.7026,CC-stretch/CH-ip
274,C13H9N,0,13,1449.6407,1394.5543534,1389.23791985985,35.1438,CC-stretch/CH-ip
274,C13H9N,0,13,1478.5668,1422.3812616,1420.6053277825,1.6609,CC-stretch/CH-ip
274,C13H9N,0,13,1502.2522,1445.1666164,1441.83194800519,13.4511,CC-stretch/CH-ip
274,C13H9N,0,13,1508.8453,1451.5091786,1448.77811084051,8.8921,CC-stretch/CH-ip
274,C13H9N,0,13,1554.9391,1495.8514142,1493.40073404847,6.2051,CC-stretch/CH-ip
274,C13H9N,0,13,1565.0866,1505.6133092,1502.01264794007,15.2568,CC-stretch
274,C13H9N,0,13,1610.401,1549.205762,1547.50235116212,5.0528,CC-stretch
274,C13H9N,0,13,1644.2806,1581.7979372,1578.81160879616,12.292,CC-stretch
274,C13H9N,0,13,3175.7963,3055.1160406,3043.94674391622,1.3476,CH-stretch
274,C13H9N,0,13,3179.3905,3058.573661,3047.31574799661,1.8895,CH-stretch
274,C13H9N,0,13,3182.3201,3061.3919362,3048.03023479912,18.2039,CH-stretch
274,C13H9N,0,13,3188.3952,3067.2361824,3054.04186337504,16.6454,CH-stretch
274,C13H9N,0,13,3192.3027,3070.9951974,3058.12649475943,13.9392,CH-stretch
274,C13H9N,0,13,3198.3301,3076.7935562,3059.96914981877,44.6012,CH-stretch
274,C13H9N,0,13,3209.7709,3087.7996058,3071.24966384838,41.9739,CH-stretch
274,C13H9N,0,13,3220.9558,3098.5594796,3083.09900439072,32.9975,CH-stretch
274,C13H9N,0,13,3237.1066,3114.0965492,3101.79025854195,7.674,CH-stretch
540,C40H22+,1,40,9.8189,9.4457818,17.0076438711324,0.2181,low / skeletal
540,C40H22+,1,40,41.5995,40.018719,47.3478585595974,0.0169,low / skeletal
540,C40H22+,1,40,42.6906,41.0683572,47.9647071647225,0.0049,low / skeletal
540,C40H22+,1,40,56.5173,54.3696426,61.4181407407473,1.3307,low / skeletal
540,C40H22+,1,40,69.1551,66.5272062,73.6113386971213,0.1547,low / skeletal
540,C40H22+,1,40,110.721,106.513602,113.179994484787,0.095,low / skeletal
540,C40H22+,1,40,122.9003,118.2300886,124.929600288678,0.273,low / skeletal
540,C40H22+,1,40,153.8674,148.0204388,154.20626891879,0.0274,low / skeletal
540,C40H22+,1,40,176.6018,169.8909316,176.679115865451,0.0574,low / skeletal
540,C40H22+,1,40,192.5254,185.2094348,191.303957100211,0.6175,low / skeletal
540,C40H22+,1,40,217.1132,208.8628984,215.151683881928,3.5364,low / skeletal
540,C40H22+,1,40,229.9235,221.186407,227.34132495478,0.7297,low / skeletal
540,C40H22+,1,40,281.159,270.474958,276.565005962663,14.4832,low / skeletal
540,C40H22+,1,40,288.3695,277.411459,282.96119499873,0.0129,low / skeletal
540,C40H22+,1,40,318.825,306.70965,312.229150105908,1.3226,low / skeletal
540,C40H22+,1,40,352.0439,338.6662318,343.925626136348,0.0794,low / skeletal
540,C40H22+,1,40,368.8506,354.8342772,359.961514973165,0.0259,low / skeletal
540,C40H22+,1,40,405.8398,390.4178876,395.469817888361,0.0626,low / skeletal
540,C40H22+,1,40,409.5967,394.0320254,398.852829193767,8.0428,low / skeletal
540,C40H22+,1,40,423.7764,407.6728968,412.237385999469,2.7538,low / skeletal
540,C40H22+,1,40,426.7236,410.5081032,415.322216095739,20.7371,low / skeletal
540,C40H22+,1,40,429.7215,413.392083,418.766211753421,0.0822,low / skeletal
540,C40H22+,1,40,460.1501,442.6643962,446.886913205089,2.3088,low / skeletal
540,C40H22+,1,40,462.8053,445.2186986,449.536989992703,11.9232,low / skeletal
540,C40H22+,1,40,483.318,464.951916,469.101240494613,19.1447,low / skeletal
540,C40H22+,1,40,484.1079,465.7117998,469.811028937523,0.022,low / skeletal
540,C40H22+,1,40,515.9731,496.3661222,500.996483882207,0.0457,low / skeletal
540,C40H22+,1,40,522.9694,503.0965628,507.256444955752,0.1127,low / skeletal
540,C40H22+,1,40,534.3988,514.0916456,518.854918118654,0.1366,low / skeletal
540,C40H22+,1,40,535.5326,515.1823612,520.654209234495,306.6676,low / skeletal
540,C40H22+,1,40,563.3405,541.933561,545.665765807107,0.001,low / skeletal
540,C40H22+,1,40,594.8375,572.233675,576.3813873825,0.2078,low / skeletal
540,C40H22+,1,40,625.9892,602.2016104,605.982655105563,14.1911,low / skeletal
540,C40H22+,1,40,642.6421,618.2217002,622.74836672324,140.3789,low / skeletal
540,C40H22+,1,40,655.4077,630.5022074,634.572415173316,0.0144,low / skeletal
540,C40H22+,1,40,665.1781,639.9013322,644.054741692196,33.9435,low / skeletal
540,C40H22+,1,40,679.0301,653.2269562,657.19497246135,0.0007,CH-oop
540,C40H22+,1,40,681.5942,655.6936204,659.692615317955,0.0358,CH-oop
540,C40H22+,1,40,698.0256,671.5006272,675.155195768679,0.0081,CH-oop
540,C40H22+,1,40,739.2455,711.154171,713.778297765042,19.7271,CH-oop
540,C40H22+,1,40,750.6697,722.1442514,724.846844050826,0.1778,CH-oop
540,C40H22+,1,40,776.1646,746.6703452,750.117346950107,0.3002,CH-oop
540,C40H22+,1,40,782.7026,752.9599012,755.139650432657,11.7415,CH-oop
540,C40H22+,1,40,782.8658,753.1168996,755.48936053752,103.3035,CH-oop
540,C40H22+,1,40,782.9916,753.2379192,756.191459324117,56.1279,CH-oop
540,C40H22+,1,40,783.358,753.590396,756.72825931503,2.2744,CH-oop
540,C40H22+,1,40,786.813,756.914106,759.374196737544,0.1635,CH-oop
540,C40H22+,1,40,797.3824,767.0818688,769.277304416545,1.8928,CH-oop
540,C40H22+,1,40,802.2356,771.7506472,774.714318216633,0.0784,CH-oop
540,C40H22+,1,40,806.9068,776.2443416,779.635148154039,139.921,CH-oop
540,C40H22+,1,40,834.3136,802.6096832,804.741150105013,60.0227,CH-oop
540,C40H22+,1,40,858.9213,826.2822906,828.282637433239,0.0027,CH-oop
540,C40H22+,1,40,874.7024,841.4637088,843.629988391344,0.5006,CH-oop
540,C40H22+,1,40,887.914,854.173268,855.763529611666,0.005,CH-oop
540,C40H22+,1,40,898.7906,864.6365572,866.205886085271,4.5747,CH-oop
540,C40H22+,1,40,900.1928,865.9854736,867.54902049276,4.296,CH-oop
540,C40H22+,1,40,911.0456,876.4258672,878.293440079594,5.4549,CH-oop
540,C40H22+,1,40,924.4815,889.351203,890.819142392489,0.0796,CH-oop
540,C40H22+,1,40,942.5492,906.7323304,908.056121911336,4.9327,CH-oop
540,C40H22+,1,40,956.9421,920.5783002,922.729516752188,1.0235,CH-oop
540,C40H22+,1,40,958.765,922.33193,923.839631716659,114.8326,CH-oop
540,C40H22+,1,40,959.9906,923.5109572,924.758099740923,9.3932,CH-oop
540,C40H22+,1,40,966.139,929.425718,930.676227226221,0.0251,CH-oop
540,C40H22+,1,40,987.9916,950.4479192,952.878950037137,0.2889,ring / CH-ip
540,C40H22+,1,40,1014.0622,975.5278364,976.444747329727,10.6128,ring / CH-ip
540,C40H22+,1,40,1014.069,975.534378,976.427319655684,0.173,ring / CH-ip
540,C40H22+,1,40,1030.0352,990.8938624,991.699030966711,1.5453,ring / CH-ip
540,C40H22+,1,40,1039.176,999.687312,1001.78686560654,0.1814,ring / CH-ip
540,C40H22+,1,40,1050.3701,1010.4560362,1011.14785194379,0.0001,ring / CH-ip
540,C40H22+,1,40,1056.2764,1016.1378968,1017.1363109924,35.9695,ring / CH-ip
540,C40H22+,1,40,1056.4211,1016.2770982,1017.1899290308,0.0003,ring / CH-ip
540,C40H22+,1,40,1073.4067,1032.6172454,1033.77174726978,0.0537,ring / CH-ip
540,C40H22+,1,40,1132.2359,1089.2109358,1089.88430631053,24.7942,ring / CH-ip
540,C40H22+,1,40,1153.8392,1109.9933104,1110.3309193647,0.1134,CH-ip-bend
540,C40H22+,1,40,1169.5097,1125.0683314,1125.21251061634,4.1797,CH-ip-bend
540,C40H22+,1,40,1175.0793,1130.4262866,1130.60351707734,0.804,CH-ip-bend
540,C40H22+,1,40,1223.2988,1176.8134456,1179.45868787852,1267.8285,CH-ip-bend
540,C40H22+,1,40,1231.1828,1184.3978536,1184.04317038173,0.0804,CH-ip-bend
540,C40H22+,1,40,1236.5422,1189.5535964,1189.19058499648,0.4205,CH-ip-bend
540,C40H22+,1,40,1240.4377,1193.3010674,1192.99562393423,1.2126,CH-ip-bend
540,C40H22+,1,40,1252.5581,1204.9608922,1204.58570738464,2.3402,CH-ip-bend
540,C40H22+,1,40,1260.249,1212.359538,1212.05229594317,85.7486,CH-ip-bend
540,C40H22+,1,40,1299.5923,1250.2077926,1259.34092007525,4176.6424,CC-stretch/CH-ip
540,C40H22+,1,40,1303.5232,1253.9893184,1253.63383506014,14.6378,CC-stretch/CH-ip
540,C40H22+,1,40,1312.7121,1262.8290402,1262.41982766212,0.2698,CC-stretch/CH-ip
540,C40H22+,1,40,1316.4111,1266.3874782,1266.29036493497,0.0125,CC-stretch/CH-ip
540,C40H22+,1,40,1331.7883,1281.1803446,1280.68107433195,0.9875,CC-stretch/CH-ip
540,C40H22+,1,40,1337.8448,1287.0066976,1286.97490384164,39.1019,CC-stretch/CH-ip
540,C40H22+,1,40,1339.9064,1288.9899568,1288.3333797561,16.5962,CC-stretch/CH-ip
540,C40H22+,1,40,1356.8704,1305.3093248,1305.28808787033,4.9452,CC-stretch/CH-ip
540,C40H22+,1,40,1366.4489,1314.5238418,1315.5409654191,393.483,CC-stretch/CH-ip
540,C40H22+,1,40,1371.6287,1319.5068094,1318.47816945557,2.0716,CC-stretch/CH-ip
540,C40H22+,1,40,1399.8964,1346.7003368,1346.41396584628,1.9382,CC-stretch/CH-ip
540,C40H22+,1,40,1408.9827,1355.4413574,1369.39339709188,6374.0892,CC-stretch/CH-ip
540,C40H22+,1,40,1415.8784,1362.0750208,1367.43407325343,2266.9314,CC-stretch/CH-ip
540,C40H22+,1,40,1416.7297,1362.8939714,1361.91630425441,2.1755,CC-stretch/CH-ip
540,C40H22+,1,40,1429.7369,1375.4068978,1375.19362264354,2.0135,CC-stretch/CH-ip
540,C40H22+,1,40,1436.6082,1382.0170884,1382.65354377838,221.645,CC-stretch/CH-ip
540,C40H22+,1,40,1445.5702,1390.6385324,1390.68544283259,0.0053,CC-stretch/CH-ip
540,C40H22+,1,40,1464.8619,1409.1971478,1408.22175082644,0.1222,CC-stretch/CH-ip
540,C40H22+,1,40,1465.5688,1409.8771856,1408.53467388832,12.3608,CC-stretch/CH-ip
540,C40H22+,1,40,1502.4177,1445.3258274,1443.70745068125,13.2356,CC-stretch/CH-ip
540,C40H22+,1,40,1516.3229,1458.7026298,1457.3071793168,2.3584,CC-stretch/CH-ip
540,C40H22+,1,40,1517.4902,1459.8255724,1458.45749560341,50.7144,CC-stretch/CH-ip
540,C40H22+,1,40,1528.5744,1470.4885728,1468.71165177008,0.7784,CC-stretch/CH-ip
540,C40H22+,1,40,1536.0856,1477.7143472,1477.32161940337,596.0601,CC-stretch/CH-ip
540,C40H22+,1,40,1550.6788,1491.7530056,1490.19115633075,0.3522,CC-stretch/CH-ip
540,C40H22+,1,40,1566.7769,1507.2393778,1515.58478446441,4293.2768,CC-stretch
540,C40H22+,1,40,1579.9132,1519.8764984,1518.30206682134,0.5076,CC-stretch
540,C40H22+,1,40,1585.3975,1525.152395,1528.79970178658,2172.3281,CC-stretch
540,C40H22+,1,40,1600.0752,1539.2723424,1538.18687073977,1.1909,CC-stretch
540,C40H22+,1,40,1615.9663,1554.5595806,1553.11986845684,38.2779,CC-stretch
540,C40H22+,1,40,1619.9659,1558.4071958,1556.77939061458,2.5939,CC-stretch
540,C40H22+,1,40,1627.5789,1565.7309018,1564.33912936712,2.1383,CC-stretch
540,C40H22+,1,40,1649.6967,1587.0082254,1585.29654264696,2.9479,CC-stretch
540,C40H22+,1,40,1652.1732,1589.3906184,1587.79526033297,18.5842,CC-stretch
540,C40H22+,1,40,3188.2493,3067.0958266,3056.0614969209,11.9126,CH-stretch
540,C40H22+,1,40,3190.3875,3069.152775,3058.15648723893,33.4484,CH-stretch
540,C40H22+,1,40,3190.43,3069.19366,3058.12054188241,0.0145,CH-stretch
540,C40H22+,1,40,3196.62,3075.14844,3064.05882006619,8.1092,CH-stretch
540,C40H22+,1,40,3199.8374,3078.2435788,3067.20881279851,39.3654,CH-stretch
540,C40H22+,1,40,3199.8745,3078.279269,3067.15417826333,0.0457,CH-stretch
540,C40H22+,1,40,3208.0732,3086.1664184,3075.02398287768,11.9181,CH-stretch
540,C40H22+,1,40,3208.3054,3086.3897948,3075.21941320424,0.2717,CH-stretch
540,C40H22+,1,40,3215.7069,3093.5100378,3082.35741609738,24.2761,CH-stretch
540,C40H22+,1,40,3220.5746,3098.1927652,3087.05251429822,41.6856,CH-stretch
540,C40H22+,1,40,3222.4166,3099.9647692,3088.72257526099,1.4112,CH-stretch
540,C40H22+,1,40,3223.9973,3101.4854026,3090.23181183965,0.0492,CH-stretch
540,C40H22+,1,40,3229.4756,3106.7555272,3096.30222059108,360.6734,CH-stretch
540,C40H22+,1,40,3229.6916,3106.9633192,3095.68386423288,0.7723,CH-stretch
540,C40H22+,1,40,3243.1137,3119.8753794,3108.54469983903,12.3445,CH-stretch
540,C40H22+,1,40,3247.3086,3123.9108732,3112.60884609636,33.6195,CH-stretch
540,C40H22+,1,40,3247.932,3124.510584,3113.12939953023,0.6236,CH-stretch
390,C20H12+,1,20,58.3949,56.1758938,62.9163719400933,0.0004,low / skeletal
390,C20H12+,1,20,82.3563,79.2267606,85.8231500897532,2.836,low / skeletal
390,C20H12+,1,20,117.4776,113.0134512,119.375446633388,2.4247,low / skeletal
390,C20H12+,1,20,149.0381,143.3746522,149.609168369795,0.346,low / skeletal
390,C20H12+,1,20,174.0531,167.4390822,173.736158100012,0.7441,low / skeletal
390,C20H12+,1,20,226.8801,218.2586562,224.163922362735,0.1732,low / skeletal
390,C20H12+,1,20,278.0697,267.5030514,273.159025517549,0.1657,low / skeletal
390,C20H12+,1,20,290.4418,279.4050116,284.966251119481,0.1375,low / skeletal
390,C20H12+,1,20,316.3618,304.3400516,309.497570203176,1.2791,low / skeletal
390,C20H12+,1,20,354.8017,341.3192354,346.704503233369,2.3606,low / skeletal
390,C20H12+,1,20,393.3955,378.446471,383.832390539073,0.6936,low / skeletal
390,C20H12+,1,20,411.8614,396.2106668,400.864797279258,0.0002,low / skeletal
390,C20H12+,1,20,425.8142,409.6332604,414.1088476953,0.4254,low / skeletal
390,C20H12+,1,20,463.5901,445.9736762,451.059944645081,0.7727,low / skeletal
390,C20H12+,1,20,484.4076,466.0001112,469.935881767172,7.0798,low / skeletal
390,C20H12+,1,20,499.3209,480.3467058,484.489461465969,0.4348,low / skeletal
390,C20H12+,1,20,532.4314,512.1990068,516.42635958174,3.8294,low / skeletal
390,C20H12+,1,20,547.4037,526.6023594,530.337690687705,1.3117,low / skeletal
390,C20H12+,1,20,603.0958,580.1781596,584.24058615073,2.1025,low / skeletal
390,C20H12+,1,20,609.2672,586.1150464,589.377706752771,6.824,low / skeletal
390,C20H12+,1,20,647.1832,622.5902384,626.834634076973,1.8162,low / skeletal
390,C20H12+,1,20,650.0042,625.3040404,629.403298895847,0.5679,low / skeletal
