uid,formula,charge,n_c,frequency_cm,scale,frequency_unscaled_cm,intensity_km_mol,symmetry,family
617,C384H48,0,384,1157.0634,0.9523,1215.0198466869683,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1157.0634,0.9523,1215.0198466869683,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1159.3015,0.9523,1217.3700514543737,0.0,A1G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1160.87,0.9523,1219.0171164548983,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1160.87,0.9523,1219.0171164548983,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1164.9767,0.9523,1223.3295180090306,14.4506,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1164.9767,0.9523,1223.3295180090306,14.451,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1165.0832,0.9523,1223.4413525149637,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1165.0832,0.9523,1223.4413525149637,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1166.0268,0.9523,1224.4322167384228,0.0,B2U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1169.9393,0.9523,1228.5406909587314,0.0,A2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1171.6445,0.9523,1230.3313031607688,5.2177,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1171.6445,0.9523,1230.3313031607688,5.2186,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1175.0314,0.9523,1233.8878504672898,0.1997,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1175.0314,0.9523,1233.8878504672898,0.1997,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1175.5698,0.9523,1234.4532185235744,0.0,B2U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1176.222,0.9523,1235.1380867373723,0.0,A1G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1180.4171,0.9523,1239.5433161818753,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1180.4171,0.9523,1239.5433161818753,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1182.2089,0.9523,1241.4248661136196,0.0,A2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1183.3505,0.9523,1242.6236480100808,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1183.3505,0.9523,1242.6236480100808,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1187.0952,0.9523,1246.5559172529663,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1187.0952,0.9523,1246.5559172529663,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1187.5429,0.9523,1247.026042213588,0.3912,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1187.5429,0.9523,1247.026042213588,0.3912,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1188.7257,0.9523,1248.2680877874618,0.0,B1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1189.2412,0.9523,1248.809408799748,0.0,A1G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1190.2818,0.9523,1249.902131681193,0.0,A2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1192.9553,0.9523,1252.7095453113516,59.6237,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1192.9553,0.9523,1252.7095453113516,59.6249,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1197.6331,0.9523,1257.6216528404914,0.0,B1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1199.7147,0.9523,1259.8075186390845,71.5096,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1199.7147,0.9523,1259.8075186390845,71.5143,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1201.9426,0.9523,1262.1470124960622,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1201.9426,0.9523,1262.1470124960622,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1202.0663,0.9523,1262.2769085372256,0.0,B2U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1205.7925,0.9523,1266.189751128846,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1205.7925,0.9523,1266.189751128846,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1206.3555,0.9523,1266.7809513808672,0.0,B1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1206.8499,0.9523,1267.3001155098182,6.8688,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1206.8499,0.9523,1267.3001155098182,6.8681,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1211.6677,0.9523,1272.3592355350204,0.0,A2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1214.1637,0.9523,1274.9802583219573,0.0,A2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1214.4469,0.9523,1275.277643599706,17.1699,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1214.4469,0.9523,1275.277643599706,17.1714,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1214.9514,0.9523,1275.8074136301584,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1214.9514,0.9523,1275.8074136301584,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1215.3164,0.9523,1276.1906962091778,0.0,B1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1217.6365,0.9523,1278.627008295705,0.0,A1G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1219.3668,0.9523,1280.4439777381076,0.0,B2U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1220.7199,0.9523,1281.8648535125485,7.1201,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1220.7199,0.9523,1281.8648535125485,7.1197,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1224.9128,0.9523,1286.2677727606847,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1224.9128,0.9523,1286.2677727606847,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1225.8987,0.9523,1287.3030557597394,0.0,A1G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1229.8215,0.9523,1291.4223458994013,17.2057,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1229.8215,0.9523,1291.4223458994013,17.2054,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1232.9308,0.9523,1294.6873884280164,0.0,B2U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1233.6302,0.9523,1295.4218208547727,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1233.6302,0.9523,1295.4218208547727,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1238.7956,0.9523,1300.8459519059118,5.8529,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1238.7956,0.9523,1300.8459519059118,5.8524,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1241.715,0.9523,1303.911582484511,0.0,A2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1244.3076,0.9523,1306.634043893731,0.0,A1G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1244.3308,0.9523,1306.658405964507,0.0,B2U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1247.8039,0.9523,1310.305470965032,0.0,B1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1254.1582,0.9523,1316.9780531345164,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1254.1582,0.9523,1316.9780531345164,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1254.3891,0.9523,1317.2205187440934,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1257.4783,0.9523,1320.4644544786306,3.5647,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1257.4783,0.9523,1320.4644544786306,3.5647,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1260.2263,0.9523,1323.3500997584797,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1260.2263,0.9523,1323.3500997584797,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1261.8111,0.9523,1325.0142812139031,0.0572,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1261.8111,0.9523,1325.0142812139031,0.0572,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1264.7538,0.9523,1328.104378872204,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1264.7538,0.9523,1328.104378872204,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1266.5573,0.9523,1329.998214848262,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1267.5693,0.9523,1331.0609051769402,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1271.5949,0.9523,1335.2881444922818,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1271.5949,0.9523,1335.2881444922818,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1272.8067,0.9523,1336.5606426546258,25.3446,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1272.8067,0.9523,1336.5606426546258,25.3459,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1275.6268,0.9523,1339.5219993699463,0.0251,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1275.6268,0.9523,1339.5219993699463,0.0251,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1276.8576,0.9523,1340.8144492281845,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1276.8576,0.9523,1340.8144492281845,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1281.7611,0.9523,1345.9635619027615,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1286.6881,0.9523,1351.1373516748924,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1291.9326,0.9523,1356.6445447863068,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1292.1765,0.9523,1356.9006615562323,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1293.3703,0.9523,1358.1542581119395,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1294.0046,0.9523,1358.8203297280268,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1294.0046,0.9523,1358.8203297280268,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1295.4366,0.9523,1360.3240575448913,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1295.848,0.9523,1360.7560642654626,8.0129,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1295.848,0.9523,1360.7560642654626,8.0127,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1296.3727,0.9523,1361.307046098918,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1297.3449,0.9523,1362.3279428751443,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1301.0166,0.9523,1366.183555602226,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1301.0166,0.9523,1366.183555602226,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1303.6741,0.9523,1368.9741678042633,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1304.1146,0.9523,1369.4367321222303,31.4818,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1304.1146,0.9523,1369.4367321222303,31.4826,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1305.9614,0.9523,1371.3760369631418,0.0117,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1305.9614,0.9523,1371.3760369631418,0.0117,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1307.6993,0.9523,1373.200987083902,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1307.6993,0.9523,1373.200987083902,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1311.7841,0.9523,1377.4903916832932,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1313.5233,0.9523,1379.316706920088,109.0476,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1313.5233,0.9523,1379.316706920088,109.054,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1314.4,0.9523,1380.2373201722146,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1316.0041,0.9523,1381.9217683503098,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1316.82,0.9523,1382.7785361755748,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1316.82,0.9523,1382.7785361755748,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1317.3841,0.9523,1383.3708915257796,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1318.6108,0.9523,1384.6590360180614,6.117,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1318.6108,0.9523,1384.6590360180614,6.1159,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1318.8571,0.9523,1384.917673002205,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1318.8571,0.9523,1384.917673002205,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1320.2323,0.9523,1386.3617557492385,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1323.8304,0.9523,1390.140081906962,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1324.9695,0.9523,1391.336238580279,11.7504,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1324.9695,0.9523,1391.336238580279,11.7495,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1325.0646,0.9523,1391.4361020686756,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1325.0646,0.9523,1391.4361020686756,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1330.371,0.9523,1397.008295705135,0.0004,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1330.371,0.9523,1397.008295705135,0.0004,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1331.053,0.9523,1397.7244565788092,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1331.9531,0.9523,1398.669641919563,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1331.9531,0.9523,1398.669641919563,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1332.3468,0.9523,1399.083062060275,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1334.1096,0.9523,1400.9341594035493,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1334.5195,0.9523,1401.3645909902343,17.2451,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1334.5195,0.9523,1401.3645909902343,17.2451,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1335.5894,0.9523,1402.4880814869264,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1335.5894,0.9523,1402.4880814869264,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1336.0599,0.9523,1402.982148482621,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1337.3217,0.9523,1404.307151107844,0.8769,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1337.3217,0.9523,1404.307151107844,0.8769,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1338.9168,0.9523,1405.982148482621,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1339.8208,0.9523,1406.9314291714795,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1343.0515,0.9523,1410.3239525359656,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1343.3885,0.9523,1410.6778326157723,20.8383,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1343.3885,0.9523,1410.6778326157723,20.8397,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1343.7899,0.9523,1411.0993384437677,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1343.7899,0.9523,1411.0993384437677,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1344.926,0.9523,1412.292344849312,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1345.3323,0.9523,1412.7189961146698,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1348.119,0.9523,1415.645279848787,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1348.152,0.9523,1415.6799327942874,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1348.949,0.9523,1416.5168539325844,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1348.949,0.9523,1416.5168539325844,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1351.1889,0.9523,1418.8689488606533,6.1001,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1351.1889,0.9523,1418.8689488606533,6.0994,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1351.8767,0.9523,1419.5912002520215,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1351.8767,0.9523,1419.5912002520215,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1352.3998,0.9523,1420.140501942665,0.0943,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1352.3998,0.9523,1420.140501942665,0.0942,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1353.3356,0.9523,1421.123175469915,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1353.8421,0.9523,1421.6550456788827,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1353.8421,0.9523,1421.6550456788827,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1353.85,0.9523,1421.6633413840177,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1354.8619,0.9523,1422.7259267037698,3.226,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1354.8619,0.9523,1422.7259267037698,3.2262,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1355.1335,0.9523,1423.0111309461304,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1355.5802,0.9523,1423.4802058174946,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1355.5802,0.9523,1423.4802058174946,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1356.4696,0.9523,1424.4141552031922,0.5704,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1356.4696,0.9523,1424.4141552031922,0.5704,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1357.0081,0.9523,1424.9796282684028,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1357.0081,0.9523,1424.9796282684028,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1357.2707,0.9523,1425.2553817074452,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1358.6279,0.9523,1426.680562847842,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1360.0148,0.9523,1428.1369316391892,0.5932,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1360.0148,0.9523,1428.1369316391892,0.593,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1360.5562,0.9523,1428.7054499632468,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1360.5562,0.9523,1428.7054499632468,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1360.7584,0.9523,1428.9177780111308,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1361.7431,0.9523,1429.951800903077,0.8001,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1361.7431,0.9523,1429.951800903077,0.8,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1362.4022,0.9523,1430.643914732752,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1362.4022,0.9523,1430.643914732752,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1363.7284,0.9523,1432.036543106164,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1364.3526,0.9523,1432.6920088207496,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1364.6509,0.9523,1433.005250446288,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1364.7467,0.9523,1433.105848997165,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1364.7467,0.9523,1433.105848997165,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1365.0552,0.9523,1433.4298015331303,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1366.7871,0.9523,1435.248451118345,3.0805,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1366.7871,0.9523,1435.248451118345,3.0799,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1366.9855,0.9523,1435.4567888270503,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1366.9855,0.9523,1435.4567888270503,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1367.0932,0.9523,1435.5698834400923,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1367.113,0.9523,1435.590675207393,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1367.5133,0.9523,1436.0110259372047,6.668,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1367.5133,0.9523,1436.0110259372047,6.6682,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1368.5431,0.9523,1437.0924078546675,3.6096,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1368.5431,0.9523,1437.0924078546675,3.6099,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1369.093,0.9523,1437.6698519374147,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1369.4803,0.9523,1438.076551506878,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1369.4803,0.9523,1438.076551506878,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1371.5181,0.9523,1440.2164233959886,13.4044,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1371.5181,0.9523,1440.2164233959886,13.4043,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1371.6474,0.9523,1440.3521999369946,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1371.9608,0.9523,1440.6812979103224,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1372.98,0.9523,1441.7515488816548,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1372.98,0.9523,1441.7515488816548,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1374.53,0.9523,1443.3791872309146,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1374.6429,0.9523,1443.497742308096,1.5508,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1374.6429,0.9523,1443.497742308096,1.5502,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1375.3984,0.9523,1444.291084742203,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1375.769,0.9523,1444.6802478210648,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1376.1985,0.9523,1445.1312611571982,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1378.2087,0.9523,1447.2421505827997,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1378.2087,0.9523,1447.2421505827997,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1378.4611,0.9523,1447.5071931114144,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1378.6835,0.9523,1447.7407329623018,3.0479,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1378.6835,0.9523,1447.7407329623018,3.0485,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1379.7358,0.9523,1448.8457418880605,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1379.7358,0.9523,1448.8457418880605,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1379.9256,0.9523,1449.0450488291503,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1381.7276,0.9523,1450.937309671322,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1382.7224,0.9523,1451.9819384647697,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1382.7224,0.9523,1451.9819384647697,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1383.2714,0.9523,1452.5584374671848,9.2185,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1383.2714,0.9523,1452.5584374671848,9.2194,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1386.5185,0.9523,1455.968182295495,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1387.232,0.9523,1456.7174209807831,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1387.9112,0.9523,1457.4306416045365,0.0,B2U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1388.2185,0.9523,1457.7533340333928,39.9596,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1388.2185,0.9523,1457.7533340333928,39.9615,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1388.7223,0.9523,1458.282369001365,0.0,A1G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1389.3465,0.9523,1458.9378347159509,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1389.3465,0.9523,1458.9378347159509,0.0,E2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1389.7243,0.9523,1459.3345584374672,0.0,A2G,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1389.7369,0.9523,1459.347789562113,0.0,B1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1389.9183,0.9523,1459.538275753439,85.4517,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1389.9183,0.9523,1459.538275753439,85.4526,E1U,CC-stretch/CH-ip (7.7 um)
617,C384H48,0,384,1390.928,0.9523,1460.598550876825,0.0,B1U,CC-stretch/CH-ip (7.7 um)
