scale,n_bands,frequency_unscaled_cm
0.9794,1407844,486.9897896671432
0.9794,1407844,577.1931794976516
0.9794,1407844,606.9928527670002
0.9794,1407844,987.6943026342658
0.9794,1407844,835.2037982438227
0.9794,1407844,848.932101286502
0.9794,1407844,131.87196242597506
0.9794,1407844,191.21901163977944
0.9794,1407844,830.7943638962629
0.9794,1407844,898.6389626301816
0.9794,1407844,690.517255462528
0.9794,1407844,370.571472329998
0.9794,1407844,857.6514192362671
0.9794,1407844,1007.158055952624
0.9794,1407844,328.6235450275679
0.9794,1407844,306.153563406167
0.9794,1407844,905.6305901572392
0.9794,1407844,867.7947723095772
0.9794,1407844,594.8704308760465
0.9794,1407844,110.1666326322238
0.9794,1407844,808.3103941188483
0.9794,1407844,348.241372268736
0.9794,1407844,327.0747396365121
0.9794,1407844,440.1459056565244
0.9794,1407844,862.169899938738
0.9794,1407844,519.4167857872167
0.9794,1407844,949.5988360220542
0.9794,1407844,658.2948744129059
0.9794,1407844,597.9743720645293
0.9794,1407844,592.2525015315499
0.9794,1407844,967.54278129467
0.9794,1407844,135.1611190524811
0.9794,1407844,321.1701041453951
0.9794,1407844,436.83775781090463
0.9794,1407844,534.8456197672044
0.9794,1407844,760.5110271594854
0.9794,1407844,1015.0250153154992
0.9794,1407844,769.379313865632
0.9794,1407844,1075.3752297324893
0.9794,1407844,792.8325505411475
0.9794,1407844,280.484378190729
0.9794,1407844,897.9273024300592
0.9794,1407844,548.9481315090873
0.9794,1407844,578.3778844190321
0.9794,1407844,1074.7272820093935
0.9794,1407844,735.3354094343475
0.9794,1407844,1047.2160506432508
0.9794,1407844,976.0587094139267
0.9794,1407844,294.6617316724525
0.9794,1407844,542.3133551153768
0.9794,1407844,577.8224423116194
0.9794,1407844,645.5859710026546
0.9794,1407844,778.239942822136
0.9794,1407844,254.29191341637735
0.9794,1407844,42.45875025525832
0.9794,1407844,814.5448233612416
0.9794,1407844,611.7355523790075
0.9794,1407844,676.3415356340616
0.9794,1407844,973.8900347151316
0.9794,1407844,704.9102511741883
0.9794,1407844,544.2380028588932
0.9794,1407844,888.0396160914845
0.9794,1407844,15.188278537880334
0.9794,1407844,682.1442720032672
0.9794,1407844,318.3076373289769
0.9794,1407844,634.7578109046354
0.9794,1407844,588.9431284459872
0.9794,1407844,313.7923218296916
0.9794,1407844,634.0632019603838
0.9794,1407844,603.2329997957934
0.9794,1407844,511.8607310598325
0.9794,1407844,907.2000204206656
0.9794,1407844,1064.3060036757197
0.9794,1407844,934.9814171942004
0.9794,1407844,447.5160302225852
0.9794,1407844,922.3851337553604
0.9794,1407844,209.18358178476615
0.9794,1407844,881.1581580559526
0.9794,1407844,888.7165611598938
0.9794,1407844,279.44323054931584
0.9794,1407844,742.8294874412906
0.9794,1407844,655.5772922197264
0.9794,1407844,120.04135184807024
0.9794,1407844,1063.0719828466408
0.9794,1407844,797.0785174596691
0.9794,1407844,363.7514804982642
0.9794,1407844,604.0584031039411
0.9794,1407844,811.7693485807638
0.9794,1407844,800.6739840718808
0.9794,1407844,688.7908923830917
0.9794,1407844,1094.4192362671022
0.9794,1407844,858.8186644884622
0.9794,1407844,322.8172350418623
0.9794,1407844,326.3470492138044
0.9794,1407844,1006.6409025934244
0.9794,1407844,782.1964468041658
0.9794,1407844,880.7047171737797
0.9794,1407844,727.8765570757606
0.9794,1407844,430.5628956503982
0.9794,1407844,615.175821931795
0.9794,1407844,659.6727588319378
0.9794,1407844,89.27077802736369
0.9794,1407844,533.2768021237492
0.9794,1407844,918.7249336328364
0.9794,1407844,184.97784357770064
0.9794,1407844,48.18715540126608
0.9794,1407844,738.7104349601797
0.9794,1407844,637.0843373493976
0.9794,1407844,940.6813355115376
0.9794,1407844,367.7490300183786
0.9794,1407844,445.4175005105166
0.9794,1407844,492.9038186644884
0.9794,1407844,814.8750255258321
0.9794,1407844,1102.671227282009
0.9794,1407844,869.236369205636
0.9794,1407844,446.9996936900143
0.9794,1407844,109.694506840923
0.9794,1407844,589.9318970798448
0.9794,1407844,326.321829691648
0.9794,1407844,379.2760874004493
0.9794,1407844,581.8362262609761
0.9794,1407844,761.7727179906065
0.9794,1407844,250.14529303655297
0.9794,1407844,759.055850520727
0.9794,1407844,652.555850520727
0.9794,1407844,572.1283438840105
0.9794,1407844,350.37584235246067
0.9794,1407844,992.809985705534
0.9794,1407844,952.8236675515622
0.9794,1407844,695.0703491933837
0.9794,1407844,697.0386971615275
0.9794,1407844,888.718399019808
0.9794,1407844,184.570042883398
0.9794,1407844,382.8954461915458
0.9794,1407844,456.3569532366755
0.9794,1407844,811.8862568919745
0.9794,1407844,176.94639575250153
0.9794,1407844,586.883806412089
0.9794,1407844,963.0411476414132
0.9794,1407844,730.7424954053502
0.9794,1407844,365.7224831529508
0.9794,1407844,761.713906473351
0.9794,1407844,173.53491933837043
0.9794,1407844,23.06994078006943
0.9794,1407844,1055.2921176230343
0.9794,1407844,924.3273432713906
0.9794,1407844,832.2991627527058
0.9794,1407844,286.420257300388
0.9794,1407844,725.5056156830713
0.9794,1407844,506.0982234020829
0.9794,1407844,516.0881151725546
0.9794,1407844,465.1149683479681
0.9794,1407844,918.824892791505
0.9794,1407844,890.2757810904635
0.9794,1407844,491.08954461915454
0.9794,1407844,630.3710434960179
0.9794,1407844,813.2618950377781
0.9794,1407844,115.30140902593423
0.9794,1407844,999.7201347763936
0.9794,1407844,940.5837247294262
0.9794,1407844,960.2490300183786
0.9794,1407844,123.91025117418826
0.9794,1407844,165.0566673473555
0.9794,1407844,324.4560955687155
0.9794,1407844,867.1265060240963
0.9794,1407844,780.3617520931182
0.9794,1407844,492.9134163773739
0.9794,1407844,734.0732080865836
0.9794,1407844,281.44853992240144
0.9794,1407844,994.7501531549927
0.9794,1407844,234.3049826424341
0.9794,1407844,180.51143557279968
0.9794,1407844,131.50377782315704
0.9794,1407844,873.3267306514192
0.9794,1407844,30.58923830916888
0.9794,1407844,900.7871145599346
0.9794,1407844,776.3991219113743
0.9794,1407844,284.63906473351034
0.9794,1407844,619.2007351439656
0.9794,1407844,72.86369205636103
0.9794,1407844,384.6700020420665
0.9794,1407844,884.3160098019196
0.9794,1407844,901.3025321625483
0.9794,1407844,190.7375944455789
0.9794,1407844,172.0330814784562
0.9794,1407844,630.0444149479273
0.9794,1407844,496.49877476005713
0.9794,1407844,904.0099040228712
0.9794,1407844,591.5389013681846
0.9794,1407844,627.3025321625485
0.9794,1407844,1001.6966510108228
0.9794,1407844,555.5968960588115
0.9794,1407844,412.73963651215024
0.9794,1407844,976.5914845823974
0.9794,1407844,441.8857463753318
0.9794,1407844,216.5014294466
0.9794,1407844,771.6946089442515
0.9794,1407844,802.5419644680416
0.9794,1407844,574.4060649377169
0.9794,1407844,616.2375944455789
0.9794,1407844,324.2762916071064
0.9794,1407844,761.0103124361854
0.9794,1407844,800.9043291811313
0.9794,1407844,697.1937921176229
0.9794,1407844,619.4511946089443
0.9794,1407844,665.3135593220339
0.9794,1407844,929.2598529712068
0.9794,1407844,985.8527670002042
0.9794,1407844,1028.2118644067796
0.9794,1407844,753.0720849499694
0.9794,1407844,444.3055952624055
0.9794,1407844,734.0247090055136
0.9794,1407844,444.1114968347968
0.9794,1407844,654.6035327751684
0.9794,1407844,696.4727384112722
0.9794,1407844,720.2720032673064
0.9794,1407844,940.1344700837246
0.9794,1407844,15.61792934449663
0.9794,1407844,976.4857055340004
0.9794,1407844,567.9276087400449
0.9794,1407844,417.1369205636104
0.9794,1407844,612.2391259955074
0.9794,1407844,482.8997345313457
0.9794,1407844,785.0858688993261
0.9794,1407844,755.8465386971616
0.9794,1407844,391.1308964672248
0.9794,1407844,731.8440882172758
0.9794,1407844,144.01919542577087
0.9794,1407844,843.7021645905656
0.9794,1407844,53.835001021033285
0.9794,1407844,104.90769859097406
0.9794,1407844,1105.4887686338575
0.9794,1407844,448.5858688993261
0.9794,1407844,779.0018378599142
0.9794,1407844,452.4125995507453
0.9794,1407844,697.5428833979987
0.9794,1407844,421.53614457831327
0.9794,1407844,34.36216050643251
0.9794,1407844,286.7408617520931
0.9794,1407844,503.7865019399632
0.9794,1407844,885.6316111905248
0.9794,1407844,148.309270982234
0.9794,1407844,622.507351439657
0.9794,1407844,163.080457422912
0.9794,1407844,733.0054114764141
0.9794,1407844,1094.8404124974477
0.9794,1407844,701.5232795589136
0.9794,1407844,378.6779661016949
0.9794,1407844,512.7486216050643
0.9794,1407844,762.7734327139065
0.9794,1407844,633.204206657137
0.9794,1407844,808.6763324484378
0.9794,1407844,414.41270165407394
0.9794,1407844,750.5482948744128
0.9794,1407844,762.0178680824994
0.9794,1407844,878.4912191137431
0.9794,1407844,676.4310802532161
0.9794,1407844,465.9603839085154
0.9794,1407844,600.5010210332857
0.9794,1407844,554.9954053502144
0.9794,1407844,926.390647335103
0.9794,1407844,303.8135593220339
0.9794,1407844,847.24892791505
0.9794,1407844,931.3336736777618
0.9794,1407844,865.394220951603
0.9794,1407844,348.69246477435166
0.9794,1407844,809.2560751480498
0.9794,1407844,443.7186032264651
0.9794,1407844,727.7938533796201
0.9794,1407844,553.4120890341025
0.9794,1407844,750.5452317745558
0.9794,1407844,638.0077598529712
0.9794,1407844,696.24821319175
0.9794,1407844,653.3079436389626
0.9794,1407844,972.19685521748
0.9794,1407844,767.4921380437002
0.9794,1407844,797.0813763528691
0.9794,1407844,148.30600367571984
0.9794,1407844,23.198590974065755
0.9794,1407844,189.64580355319583
0.9794,1407844,928.15478864611
0.9794,1407844,920.920972023688
0.9794,1407844,696.4663059015724
0.9794,1407844,158.1590769859097
0.9794,1407844,590.5365529916274
0.9794,1407844,251.96354911170104
0.9794,1407844,452.9516030222585
0.9794,1407844,296.64958137635284
0.9794,1407844,601.011843986114
0.9794,1407844,399.6900142944659
0.9794,1407844,296.0058198897284
0.9794,1407844,981.6813355115376
0.9794,1407844,565.2030835205227
0.9794,1407844,405.3030426791913
0.9794,1407844,534.215335919951
0.9794,1407844,646.2931386563201
0.9794,1407844,41.68470492138044
0.9794,1407844,1103.3375536042474
0.9794,1407844,520.0734122932407
0.9794,1407844,389.4682458648152
0.9794,1407844,269.6352869103533
0.9794,1407844,623.2082907902796
0.9794,1407844,326.2692464774351
0.9794,1407844,524.6679599754951
0.9794,1407844,876.1112926281396
0.9794,1407844,458.5019399632428
0.9794,1407844,407.1693894220952
0.9794,1407844,681.1920563610373
0.9794,1407844,569.615478864611
0.9794,1407844,896.2421890953644
0.9794,1407844,568.8867674086175
0.9794,1407844,365.31948131509085
0.9794,1407844,715.2464774351643
0.9794,1407844,611.3040637124769
0.9794,1407844,700.2905860731059
0.9794,1407844,393.8952419848887
0.9794,1407844,584.5144986726566
0.9794,1407844,640.4898917704717
0.9794,1407844,634.3511333469471
0.9794,1407844,207.79681437614863
0.9794,1407844,630.9887686338575
0.9794,1407844,1000.8307126812334
0.9794,1407844,565.8660404329181
0.9794,1407844,648.5496222176843
0.9794,1407844,787.0464570144986
0.9794,1407844,426.1852154380233
0.9794,1407844,613.6917500510517
0.9794,1407844,801.6054727384112
0.9794,1407844,440.8514396569328
0.9794,1407844,1046.826526444762
0.9794,1407844,559.6877680212374
0.9794,1407844,421.9163773739024
0.9794,1407844,978.8809475188892
0.9794,1407844,189.33255054114764
0.9794,1407844,915.1326322238104
0.9794,1407844,125.01061874617112
0.9794,1407844,619.7531141515213
0.9794,1407844,889.6646926689809
0.9794,1407844,544.4465999591587
0.9794,1407844,567.9360833163161
0.9794,1407844,554.9160710639167
0.9794,1407844,112.06258934041249
0.9794,1407844,484.3677761895037
0.9794,1407844,876.3970798448029
0.9794,1407844,752.3154992852767
0.9794,1407844,436.99938738002857
0.9794,1407844,945.8806412089032
0.9794,1407844,758.5116397794568
0.9794,1407844,130.57433122319787
0.9794,1407844,579.3584847866041
0.9794,1407844,397.321114968348
0.9794,1407844,337.4891770471717
0.9794,1407844,389.5664692668981
0.9794,1407844,771.1437614866244
0.9794,1407844,886.4442515826015
0.9794,1407844,299.40790279763115
0.9794,1407844,685.2673065141923
0.9794,1407844,747.9383295895445
0.9794,1407844,598.8422503573615
0.9794,1407844,712.7111496834797
0.9794,1407844,437.1948131509087
0.9794,1407844,547.1225239942822
0.9794,1407844,488.04257708801305
0.9794,1407844,616.1916479477231
0.9794,1407844,535.0020420665713
0.9794,1407844,381.3776802123749
0.9794,1407844,921.3302021645906
0.9794,1407844,196.15284868286705
0.9794,1407844,19.618848274453747
0.9794,1407844,718.7834388401061
0.9794,1407844,188.89667143148867
0.9794,1407844,779.2510720849499
0.9794,1407844,629.8783949356749
0.9794,1407844,762.0410455380845
0.9794,1407844,804.54849908107
0.9794,1407844,70.19072901776597
0.9794,1407844,719.5453338778844
0.9794,1407844,82.09454768225444
0.9794,1407844,508.04543598121296
0.9794,1407844,1044.5882172758832
0.9794,1407844,115.97539309781496
0.9794,1407844,87.76546865427812
0.9794,1407844,651.3538901368184
0.9794,1407844,64.79691647947723
0.9794,1407844,299.4929548703288
0.9794,1407844,794.6864406779662
0.9794,1407844,485.3676740861752
0.9794,1407844,321.08229528282624
0.9794,1407844,192.28180518684908
0.9794,1407844,649.1492750663671
0.9794,1407844,573.4430263426588
0.9794,1407844,679.3156013886052
0.9794,1407844,161.94374106595873
0.9794,1407844,542.6714314886665
0.9794,1407844,692.1406983867674
0.9794,1407844,820.5358382683274
0.9794,1407844,772.193077394323
0.9794,1407844,447.20594241372265
0.9794,1407844,722.3406167041046
0.9794,1407844,274.22799673269344
0.9794,1407844,567.7878292832346
0.9794,1407844,116.22013477639368
0.9794,1407844,191.4864202573004
0.9794,1407844,169.0356340616704
0.9794,1407844,452.7986522360629
0.9794,1407844,473.7342250357361
0.9794,1407844,1084.7504594649786
0.9794,1407844,614.2121707167653
0.9794,1407844,652.382376965489
0.9794,1407844,766.2739432305493
0.9794,1407844,480.5369614049418
0.9794,1407844,1027.1876659179088
0.9794,1407844,689.9767204410863
0.9794,1407844,577.0719828466408
0.9794,1407844,678.5858688993261
0.9794,1407844,175.77118644067795
0.9794,1407844,1100.1153767612825
0.9794,1407844,859.6000612619971
0.9794,1407844,972.1002654686542
0.9794,1407844,463.2978354094343
0.9794,1407844,605.041862364713
0.9794,1407844,873.2105370635082
0.9794,1407844,574.5672860935266
0.9794,1407844,33.00561568307126
0.9794,1407844,754.7529099448642
0.9794,1407844,238.6426383500102
0.9794,1407844,527.2589340412496
0.9794,1407844,697.1920563610373
0.9794,1407844,44.75403308147845
0.9794,1407844,45.49081070042883
0.9794,1407844,638.0769859097406
0.9794,1407844,517.6267102307535
0.9794,1407844,762.8481723504186
0.9794,1407844,427.6720441086379
0.9794,1407844,244.5627935470696
0.9794,1407844,906.0336940984276
0.9794,1407844,973.4096385542168
0.9794,1407844,1062.328466408005
0.9794,1407844,641.4670206248724
0.9794,1407844,853.8572595466611
0.9794,1407844,957.5465591178272
0.9794,1407844,382.75648356136406
0.9794,1407844,457.1316111905248
0.9794,1407844,0.7014498672656729
0.9794,1407844,1059.9682458648151
0.9794,1407844,768.359914233204
0.9794,1407844,576.6749030018378
0.9794,1407844,561.4489483357157
0.9794,1407844,1090.8603226465182
0.9794,1407844,502.45844394527256
0.9794,1407844,985.3007964059628
0.9794,1407844,694.169899938738
0.9794,1407844,531.6052685317541
0.9794,1407844,723.2719011639779
0.9794,1407844,358.39013681846023
0.9794,1407844,421.5341025117419
0.9794,1407844,77.1983867674086
0.9794,1407844,715.7835409434348
0.9794,1407844,657.055850520727
0.9794,1407844,977.4643659383296
0.9794,1407844,884.5293036552991
0.9794,1407844,986.476312027772
0.9794,1407844,777.7698590974065
0.9794,1407844,599.9176026138451
0.9794,1407844,954.5422707780272
0.9794,1407844,461.6242597508679
0.9794,1407844,743.9435368593015
0.9794,1407844,482.96007759852967
0.9794,1407844,409.49948948335714
0.9794,1407844,917.9686542781294
0.9794,1407844,612.7159485399225
0.9794,1407844,547.5697365734122
0.9794,1407844,886.7894629364918
0.9794,1407844,578.7282009393507
0.9794,1407844,274.1783745150092
0.9794,1407844,563.05064325097
0.9794,1407844,66.0077598529712
0.9794,1407844,1050.619256687768
0.9794,1407844,643.358995303247
0.9794,1407844,761.270471717378
0.9794,1407844,210.091586685726
0.9794,1407844,393.1259955074535
0.9794,1407844,19.483050847457623
0.9794,1407844,501.5535021441698
0.9794,1407844,847.8753318358177
0.9794,1407844,449.933734939759
0.9794,1407844,616.2542372881355
0.9794,1407844,660.8756381458036
0.9794,1407844,781.713191750051
0.9794,1407844,1071.2353481723503
0.9794,1407844,438.5495201143557
0.9794,1407844,235.56555033694096
0.9794,1407844,889.1968552174801
0.9794,1407844,820.7965080661629
0.9794,1407844,133.20083724729423
0.9794,1407844,641.8747192158464
0.9794,1407844,691.8945272615887
0.9794,1407844,803.8196855217479
0.9794,1407844,719.8289769246477
0.9794,1407844,856.953849295487
0.9794,1407844,758.6065958750255
0.9794,1407844,644.044006534613
0.9794,1407844,906.3453134572188
0.9794,1407844,543.0331835817848
0.9794,1407844,826.655197059424
0.9794,1407844,1067.2974269961198
0.9794,1407844,658.1606085358382
0.9794,1407844,737.122319787625
0.9794,1407844,74.79456810292015
0.9794,1407844,561.2616908311211
0.9794,1407844,967.333673677762
0.9794,1407844,925.6658158055952
0.9794,1407844,695.1252807841536
0.9794,1407844,740.7839493567491
0.9794,1407844,771.2622013477638
0.9794,1407844,446.7952828262201
0.9794,1407844,450.9950990402287
0.9794,1407844,522.7020624872371
0.9794,1407844,966.4185215438024
0.9794,1407844,726.1188482744537
0.9794,1407844,569.4839697774147
0.9794,1407844,554.0115376761282
0.9794,1407844,542.0108229528282
0.9794,1407844,173.1874617112518
0.9794,1407844,719.4409842760873
0.9794,1407844,958.6062895650398
0.9794,1407844,774.4603839085154
0.9794,1407844,467.8721666326322
0.9794,1407844,623.0607514804982
0.9794,1407844,435.5719828466408
0.9794,1407844,90.5174596691852
0.9794,1407844,713.6570349193383
0.9794,1407844,183.95936287522971
0.9794,1407844,510.9520114355728
0.9794,1407844,174.2477026751072
0.9794,1407844,172.85092914028996
0.9794,1407844,1101.3377578109046
0.9794,1407844,452.0725954666122
0.9794,1407844,406.7508678782928
0.9794,1407844,1092.0320604451704
0.9794,1407844,1059.5050030630998
0.9794,1407844,516.8476618337758
0.9794,1407844,1093.2556667347355
0.9794,1407844,1090.8981008780886
0.9794,1407844,609.3420461507044
0.9794,1407844,379.8530733101898
0.9794,1407844,593.5683071268122
0.9794,1407844,333.29957116602003
0.9794,1407844,945.7061466203796
0.9794,1407844,238.89228098836023
0.9794,1407844,999.9689605881152
0.9794,1407844,420.0210332856851
0.9794,1407844,641.255564631407
0.9794,1407844,242.370328772718
0.9794,1407844,160.14835613641003
0.9794,1407844,901.1823565448234
0.9794,1407844,726.4001429446599
0.9794,1407844,595.2916071063917
0.9794,1407844,950.4300592199304
0.9794,1407844,159.6092505615683
0.9794,1407844,776.3668572595466
0.9794,1407844,399.839085154176
0.9794,1407844,411.55779048396977
0.9794,1407844,29.43853379620176
0.9794,1407844,978.160914845824
0.9794,1407844,424.8776802123749
0.9794,1407844,609.1957320808658
0.9794,1407844,992.4825403308148
0.9794,1407844,627.876454972432
0.9794,1407844,941.7258525627934
0.9794,1407844,590.1266081274249
0.9794,1407844,235.48519501735757
0.9794,1407844,460.5729017765979
0.9794,1407844,530.7737390238922
0.9794,1407844,829.924035123545
0.9794,1407844,392.93026342658766
0.9794,1407844,913.1309985705534
0.9794,1407844,578.4543598121298
0.9794,1407844,874.074024913212
0.9794,1407844,756.559628343884
0.9794,1407844,797.8209107616908
0.9794,1407844,753.5696344700837
0.9794,1407844,773.9787625076577
0.9794,1407844,1076.618950377782
0.9794,1407844,751.638452113539
0.9794,1407844,846.3401061874616
0.9794,1407844,175.96344700837247
0.9794,1407844,291.5590157239126
0.9794,1407844,113.7736369205636
0.9794,1407844,758.8222381049623
0.9794,1407844,622.6110884214825
0.9794,1407844,725.7573003879926
0.9794,1407844,515.7290177659792
0.9794,1407844,1100.346436593833
0.9794,1407844,1014.912701654074
0.9794,1407844,759.1712272820093
0.9794,1407844,522.4842760874004
0.9794,1407844,569.4924443536859
0.9794,1407844,500.4082091076169
0.9794,1407844,1098.9942822136002
0.9794,1407844,979.5845415560548
0.9794,1407844,224.26506024096383
0.9794,1407844,21.836940984276087
0.9794,1407844,219.77700633040635
0.9794,1407844,125.9733510312436
0.9794,1407844,505.8992240147029
0.9794,1407844,820.6042474984683
0.9794,1407844,1073.9053502144168
0.9794,1407844,545.7821114968348
0.9794,1407844,664.0837247294261
0.9794,1407844,682.9386358995303
0.9794,1407844,205.7982438227486
0.9794,1407844,587.2601592811925
0.9794,1407844,650.6064937716968
0.9794,1407844,392.441801102716
0.9794,1407844,734.0321625484991
0.9794,1407844,960.2649581376352
0.9794,1407844,378.9896875638146
0.9794,1407844,381.5864815192975
0.9794,1407844,523.9110680008168
0.9794,1407844,478.4107616908311
0.9794,1407844,566.2839493567491
0.9794,1407844,698.7817030835205
0.9794,1407844,921.0223606289564
0.9794,1407844,907.842148254033
0.9794,1407844,754.1871554012661
0.9794,1407844,829.2716969573208
0.9794,1407844,1019.893302021646
0.9794,1407844,938.8190729017766
0.9794,1407844,763.6761282417806
0.9794,1407844,690.3916683683888
0.9794,1407844,10.180110271594852
0.9794,1407844,440.8098836022054
0.9794,1407844,924.3924851950172
0.9794,1407844,639.7902797631202
0.9794,1407844,811.0912803757402
0.9794,1407844,933.7451500918928
0.9794,1407844,360.3046763324484
0.9794,1407844,586.8287727179905
0.9794,1407844,178.9809066775577
0.9794,1407844,300.31315090871965
0.9794,1407844,810.8330610577905
0.9794,1407844,987.0587094139267
0.9794,1407844,789.7612824178068
0.9794,1407844,820.3400040841332
0.9794,1407844,172.9244435368593
0.9794,1407844,700.3430671839902
0.9794,1407844,592.721257913008
0.9794,1407844,826.1570349193383
0.9794,1407844,214.6252807841536
0.9794,1407844,380.8759444557893
0.9794,1407844,47.28394935674903
0.9794,1407844,983.3902389217888
0.9794,1407844,679.5664692668981
0.9794,1407844,484.2032877271799
0.9794,1407844,1060.1433530733102
0.9794,1407844,540.4795793342862
0.9794,1407844,231.76403920767817
0.9794,1407844,204.0345109250561
0.9794,1407844,807.8828874821319
0.9794,1407844,679.9539513988155
0.9794,1407844,282.0501327343271
0.9794,1407844,517.1089442515826
0.9794,1407844,515.190933224423
0.9794,1407844,213.1931794976516
0.9794,1407844,657.5516642842556
0.9794,1407844,890.2029814171941
0.9794,1407844,232.1131304880539
0.9794,1407844,757.2238104962221
0.9794,1407844,585.5299162752705
0.9794,1407844,879.5658566469267
0.9794,1407844,713.7060445170512
0.9794,1407844,245.12364713089644
0.9794,1407844,414.5923014090259
0.9794,1407844,279.6376352869103
0.9794,1407844,547.5122523994282
0.9794,1407844,658.627527057382
0.9794,1407844,637.1477435164386
0.9794,1407844,494.4676332448438
0.9794,1407844,42.38819685521748
0.9794,1407844,728.487441290586
0.9794,1407844,76.83418419440474
0.9794,1407844,1104.1286501939962
0.9794,1407844,823.9282213600162
0.9794,1407844,611.1619358791096
0.9794,1407844,770.513477639371
0.9794,1407844,818.4529303655299
0.9794,1407844,1071.236369205636
0.9794,1407844,1044.5538084541554
0.9794,1407844,977.1333469471105
0.9794,1407844,611.8355115376761
0.9794,1407844,193.7434143353073
0.9794,1407844,863.7113538901368
0.9794,1407844,734.0352256483561
0.9794,1407844,827.8970798448029
0.9794,1407844,754.8117214621196
0.9794,1407844,494.6051664284256
0.9794,1407844,813.3687972227893
0.9794,1407844,1031.7627118644068
0.9794,1407844,245.52664896875635
0.9794,1407844,752.0861752093118
0.9794,1407844,702.0345109250561
0.9794,1407844,421.2160506432509
0.9794,1407844,503.5920972023688
0.9794,1407844,256.25178680825
0.9794,1407844,883.6792934449662
0.9794,1407844,1061.477537267715
0.9794,1407844,259.2616908311211
0.9794,1407844,700.8712477026751
0.9794,1407844,446.5317541351848
0.9794,1407844,906.8568511333468
0.9794,1407844,539.9838676740861
0.9794,1407844,805.034306718399
0.9794,1407844,215.8112109454768
0.9794,1407844,895.35164386359
0.9794,1407844,931.815192975291
0.9794,1407844,704.1047580151112
0.9794,1407844,195.7888503165203
0.9794,1407844,747.0265468654277
0.9794,1407844,816.7767000204207
0.9794,1407844,729.2618950377782
0.9794,1407844,420.6793955482949
0.9794,1407844,189.35705534000408
0.9794,1407844,451.980600367572
0.9794,1407844,467.5066367163569
0.9794,1407844,83.66111905248111
0.9794,1407844,423.0888298958546
0.9794,1407844,1081.4067796610168
0.9794,1407844,1025.8833979987746
0.9794,1407844,587.4868286706146
0.9794,1407844,281.16612211558095
0.9794,1407844,683.8833979987747
0.9794,1407844,672.4921380437002
0.9794,1407844,1049.5072493363284
0.9794,1407844,250.17786399836635
0.9794,1407844,483.8754339391464
0.9794,1407844,913.5638145803554
0.9794,1407844,397.9071880743312
0.9794,1407844,233.7249336328364
0.9794,1407844,590.5445170512558
0.9794,1407844,272.44751888911577
0.9794,1407844,901.8767612824178
0.9794,1407844,192.20032673065143
0.9794,1407844,1003.5108229528282
0.9794,1407844,988.3461302838472
0.9794,1407844,783.6353890136818
0.9794,1407844,796.7955891362059
0.9794,1407844,618.8389830508474
0.9794,1407844,908.04421074127
0.9794,1407844,914.3217275883194
0.9794,1407844,530.2841535634062
0.9794,1407844,502.50980191954255
0.9794,1407844,519.6160914845824
0.9794,1407844,970.001633653257
0.9794,1407844,483.96589748825807
0.9794,1407844,759.4060649377169
0.9794,1407844,967.940575862773
0.9794,1407844,887.6489687563814
0.9794,1407844,715.7545435981212
0.9794,1407844,686.6513171329385
0.9794,1407844,600.3214212783337
0.9794,1407844,356.2360628956504
0.9794,1407844,797.1123136614252
0.9794,1407844,103.87104349601798
0.9794,1407844,250.96283438840103
0.9794,1407844,975.689299571166
0.9794,1407844,276.2272820093935
0.9794,1407844,394.9544619154584
0.9794,1407844,753.7283030426792
0.9794,1407844,804.0448233612415
0.9794,1407844,857.7521952215642
0.9794,1407844,220.36726567286087
0.9794,1407844,619.2543393914641
0.9794,1407844,761.157341229324
0.9794,1407844,554.6250765774964
0.9794,1407844,120.61813355115376
0.9794,1407844,926.1877680212374
0.9794,1407844,911.186440677966
0.9794,1407844,90.160200122524
0.9794,1407844,674.1911374310803
0.9794,1407844,883.5862773126404
0.9794,1407844,676.9661016949152
0.9794,1407844,120.19838676740862
0.9794,1407844,271.06126199714106
0.9794,1407844,253.6328364304676
0.9794,1407844,498.8853379620175
0.9794,1407844,363.66744945885233
0.9794,1407844,663.5773943230549
0.9794,1407844,586.0967939554829
0.9794,1407844,1034.69828466408
0.9794,1407844,452.1915458443945
0.9794,1407844,338.5083724729426
0.9794,1407844,313.6886869511946
0.9794,1407844,880.5001021033286
0.9794,1407844,357.6301817439248
0.9794,1407844,588.7390238921788
0.9794,1407844,793.6446804165815
0.9794,1407844,550.8917704717173
0.9794,1407844,443.1600980191954
0.9794,1407844,266.2775168470492
0.9794,1407844,134.38156013886052
0.9794,1407844,507.7275883193792
0.9794,1407844,642.5493159076985
0.9794,1407844,69.26077190116398
0.9794,1407844,190.62589340412495
0.9794,1407844,719.6931794976515
0.9794,1407844,683.090157239126
0.9794,1407844,52.650908719624255
0.9794,1407844,679.7659791709209
0.9794,1407844,511.86093526648966
0.9794,1407844,206.2792526036349
0.9794,1407844,726.7878292832346
0.9794,1407844,549.0974065754543
0.9794,1407844,885.757913007964
0.9794,1407844,958.8050847457628
0.9794,1407844,857.993363283643
0.9794,1407844,361.6216050643251
0.9794,1407844,357.9847866040433
0.9794,1407844,875.7145190933225
0.9794,1407844,823.3868695119461
0.9794,1407844,434.4044312844598
0.9794,1407844,1029.5902593424546
0.9794,1407844,339.3777823157035
0.9794,1407844,165.00367571982846
0.9794,1407844,251.17949765162345
