pair_id,uid,species_name,ladder,family,nu_lab_cm,nu_scaled_cm,y_cm,res_zero,res_family_mean,res_ridge,res_hgb,pred_zero,pred_family_mean,pred_ridge,pred_hgb
2079,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-ip-bend (8.6 um),1225.4,1220.3901,5.01,5.01,4.188240223463687,4.54283370000775,-0.6711793835937696,0.0,0.822,0.467,5.681
2080,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-ip-bend (8.6 um),1219.4,1194.5832,24.817,24.817,23.995240223463686,24.140171101637613,21.96513109151654,0.0,0.822,0.677,2.852
2081,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),753.4,746.1868,7.213,7.213,6.322845514950166,6.794749632097396,15.131111030433797,0.0,0.89,0.418,-7.918
2082,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch (6.2 um),1508.4,1508.7606,-0.361,-0.361,-0.6374586206896551,-0.47574524057108114,-4.193624689832148,0.0,0.276,0.115,3.833
2083,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch/CH-ip (7.7 um),1355.2,1352.4741,2.726,2.726,1.328771875,1.3156724254953451,-0.8944682254096539,0.0,1.397,1.41,3.62
2084,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch (6.2 um),1544.8,1536.4896,8.31,8.31,8.033541379310345,8.160883492923409,5.443008882421591,0.0,0.276,0.149,2.867
2085,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),663.9,661.4811,2.419,2.419,1.528845514950166,1.467288095466357,-1.0163502077896123,0.0,0.89,0.952,3.435
2086,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,ring / CH-ip (9-10.5 um),1077.9,1087.4171,-9.517,-9.517,-8.260559782608695,-5.84771763930597,-10.314274413326103,0.0,-1.256,-3.669,0.797
2087,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),892.0,883.3485,8.652,8.652,7.761845514950165,8.157966755939675,7.207228230517353,0.0,0.89,0.494,1.445
2088,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch (6.2 um),1584.1,1584.0484,0.052,0.052,-0.22445862068965516,0.009242727057460938,7.913435553340086,0.0,0.276,0.043,-7.861
2089,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),829.5,833.1266,-3.627,-3.627,-4.517154485049834,-4.343540197665821,-0.6310517451699225,0.0,0.89,0.717,-2.996
2090,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch/CH-ip (7.7 um),1474.6,1458.5094,16.091,16.091,14.693771875000001,14.902858372715773,14.202767147280195,0.0,1.397,1.188,1.888
2091,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-ip-bend (8.6 um),1176.9,1173.6122,3.288,3.288,2.466240223463687,2.620453622487598,3.7076721847980845,0.0,0.822,0.668,-0.42
2092,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),799.7,797.2999,2.4,2.4,1.509845514950166,1.6607748754988918,3.9800625793521895,0.0,0.89,0.739,-1.58
2093,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch/CH-ip (7.7 um),1468.9,1450.4337,18.466,18.466,17.068771875,17.45657362426253,22.890627371917788,0.0,1.397,1.009,-4.425
2094,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,ring / CH-ip (9-10.5 um),1041.2,1042.7539,-1.554,-1.554,-0.29755978260869576,1.972728951303312,4.838856320468493,0.0,-1.256,-3.527,-6.393
2095,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch/CH-ip (7.7 um),1345.0,1351.6064,-6.606,-6.606,-8.003228125,-7.994866775518,-8.893050724539135,0.0,1.397,1.389,2.287
2096,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),836.2,808.7031,27.497,27.497,26.606845514950166,27.491809828616017,28.55776889294211,0.0,0.89,0.005,-1.061
2097,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch/CH-ip (7.7 um),1373.9,1372.3377,1.562,1.562,0.164771875,0.12560402325330333,3.221626536279344,0.0,1.397,1.436,-1.66
2098,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-ip-bend (8.6 um),1129.3,1122.9244,6.376,6.376,5.554240223463688,5.7381778652990745,1.6735852891445004,0.0,0.822,0.638,4.702
2099,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,low / skeletal,530.8,528.1454,2.655,2.655,2.856237885462555,3.138211223375955,4.392934951098235,0.0,-0.201,-0.483,-1.738
2100,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,low / skeletal,493.2,491.9241,1.276,1.276,1.4772378854625552,1.7492487304310822,0.30802968760731075,0.0,-0.201,-0.473,0.968
2101,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),865.4,864.5321,0.868,0.868,-0.022154485049833972,0.2592522279943136,4.533869778735038,0.0,0.89,0.609,-3.666
2102,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-ip-bend (8.6 um),1194.2,1191.2739,2.926,2.926,2.1042402234636874,2.336505819134029,0.8019901416870834,0.0,0.822,0.589,2.124
2103,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,low / skeletal,561.3,564.3127,-3.013,-3.013,-2.8117621145374447,-2.4322927748016143,-3.035170545076828,0.0,-0.201,-0.581,0.022
2104,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-ip-bend (8.6 um),1111.3,1137.6681,-26.368,-26.368,-27.189759776536313,-27.114667592987715,-28.117013872813526,0.0,0.822,0.747,1.749
2105,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,low / skeletal,598.6,597.3412,1.259,1.259,1.460237885462555,1.7881163062205034,-2.808609278347961,0.0,-0.201,-0.529,4.068
2106,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-ip-bend (8.6 um),1164.9,1160.0763,4.824,4.824,4.002240223463687,4.118115937293918,5.365291476867501,0.0,0.822,0.706,-0.541
2107,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch/CH-ip (7.7 um),1377.3,1384.53,-7.23,-7.23,-8.627228125,-8.17266723134282,-8.278535411690953,0.0,1.397,0.943,1.049
2108,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,low / skeletal,499.5,497.1037,2.396,2.396,2.597237885462555,2.7590255062552567,0.3139697496173861,0.0,-0.201,-0.363,2.082
2109,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),725.0,727.6742,-2.674,-2.674,-3.564154485049834,-3.2079399314646926,-5.205585907568628,0.0,0.89,0.534,2.532
2110,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,low / skeletal,536.7,536.2172,0.483,0.483,0.684237885462555,0.8841081975258122,-0.8285878933181593,0.0,-0.201,-0.401,1.312
2111,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),870.0,876.465,-6.465,-6.465,-7.355154485049834,-6.978147895835084,-7.05752823337405,0.0,0.89,0.513,0.593
2112,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch (6.2 um),1557.2,1569.0744,-11.874,-11.874,-12.150458620689657,-12.128939567099202,-14.040119184160826,0.0,0.276,0.255,2.166
2113,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch (6.2 um),1601.5,1600.6565,0.843,0.843,0.5665413793103449,0.8036085384584503,7.988658316040019,0.0,0.276,0.039,-7.146
2114,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),879.5,878.5315,0.968,0.968,0.077845514950166,0.37864573113435207,5.187660400279719,0.0,0.89,0.589,-4.22
2115,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),943.3,949.4331,-6.133,-6.133,-7.023154485049834,-6.343943774101713,-10.439972876437263,0.0,0.89,0.211,4.307
2116,134,"1,14-benzodinaptho-(1"""",7"""";2,4),(7\'"""",1\'"""";11,13)-bisanthene",,CC-stretch/CH-ip (7.7 um),1262.7,1287.3579,-24.658,-24.658,-26.055228125000003,-26.004073279016648,-26.663954097662856,0.0,1.397,1.346,2.006
2117,105,hexbenzcoronene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),772.4,770.3204,2.08,2.08,1.1962182410423454,3.731652679450377,5.683071250400857,0.0,0.884,-1.652,-3.603
2118,105,hexbenzcoronene,,CH-stretch,3102.9,3115.0373,-12.137,-12.137,-10.323179487179488,-8.127190158279289,-15.950824685131657,0.0,-1.814,-4.01,3.814
2119,105,hexbenzcoronene,,CC-stretch/CH-ip (7.7 um),1380.8,1368.2399,12.56,12.56,11.18851076923077,12.908205177049654,8.572142610928214,0.0,1.371,-0.348,3.988
2120,105,hexbenzcoronene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),747.4,729.9403,17.46,17.46,16.576218241042348,17.99255170766367,15.893807211514742,0.0,0.884,-0.533,1.566
2121,105,hexbenzcoronene,,CH-ip-bend (8.6 um),1229.4,1224.7015,4.699,4.699,3.8611232876712327,5.475686167487276,4.853579156752328,0.0,0.838,-0.777,-0.155
2122,105,hexbenzcoronene,,ring / CH-ip (9-10.5 um),1098.3,1091.9626,6.337,6.337,7.691372972972973,2.330472250518806,1.0775562580285882,0.0,-1.354,4.007,5.259
2123,105,hexbenzcoronene,,CC-stretch/CH-ip (7.7 um),1497.0,1487.4722,9.528,9.528,8.15651076923077,9.756892862986396,12.221172091156292,0.0,1.371,-0.229,-2.693
2124,105,hexbenzcoronene,,CC-stretch/CH-ip (7.7 um),1410.9,1394.1753,16.725,16.725,15.35351076923077,16.79151325328301,14.257904089789768,0.0,1.371,-0.067,2.467
2125,105,hexbenzcoronene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),681.1,679.7373,1.363,1.363,0.47921824104234534,1.7667890665624235,-0.26478253781672634,0.0,0.884,-0.404,1.628
2126,105,hexbenzcoronene,,low / skeletal,593.7,592.1726,1.527,1.527,1.6769173913043478,3.3444971327453503,3.9733220654534787,0.0,-0.15,-1.817,-2.446
2127,105,hexbenzcoronene,,CC-stretch/CH-ip (7.7 um),1311.1,1301.6739,9.426,9.426,8.05451076923077,9.307064482918564,10.723664548392403,0.0,1.371,0.119,-1.298
2128,105,hexbenzcoronene,,ring / CH-ip (9-10.5 um),1089.3,1091.9624,-2.662,-2.662,-1.307627027027027,-6.66852960505446,-7.921443741971411,0.0,-1.354,4.007,5.259
2129,105,hexbenzcoronene,,CH-ip-bend (8.6 um),1236.4,1224.7013,11.699,11.699,10.861123287671234,12.475676545735919,11.853579156752328,0.0,0.838,-0.777,-0.155
2130,105,hexbenzcoronene,,low / skeletal,548.0,542.9355,5.064,5.064,5.2139173913043475,6.68585467121305,-2.1792743660462888,0.0,-0.15,-1.622,7.243
2131,105,hexbenzcoronene,,low / skeletal,530.2,542.9354,-12.735,-12.735,-12.585082608695652,-11.11313417836954,-19.97827436604629,0.0,-0.15,-1.622,7.243
2132,105,hexbenzcoronene,,CC-stretch/CH-ip (7.7 um),1344.3,1368.2397,-23.94,-23.94,-25.311489230769233,-23.591787091342376,-27.927857389071786,0.0,1.371,-0.348,3.988
2133,105,hexbenzcoronene,,CC-stretch (6.2 um),1565.3,1591.3107,-26.011,-26.011,-26.335959866220733,-24.707995569462433,-27.095318966056688,0.0,0.325,-1.303,1.084
2134,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-stretch,3083.5,3083.368,0.132,0.132,2.0296293103448275,1.5643924856761395,4.124503977175464,0.0,-1.898,-1.432,-3.993
2135,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-stretch,3068.6,3072.9607,-4.361,-4.361,-2.4633706896551724,-3.0613296240782146,1.8767353791882675,0.0,-1.898,-1.3,-6.238
2136,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),755.2,755.0932,0.107,0.107,-0.88810756302521,-0.6481641613590964,0.33910182176429005,0.0,0.995,0.755,-0.232
2137,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),759.2,758.2547,0.945,0.945,-0.05010756302521002,-1.0908239239031858,0.1426908297219196,0.0,0.995,2.036,0.802
2138,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1445.1,1443.9152,1.185,1.185,-0.18433956386292838,-0.896962054570765,1.2145909119698617,0.0,1.369,2.082,-0.03
2139,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1351.5,1341.1896,10.31,10.31,8.940660436137073,8.112571963251073,10.302963436782472,0.0,1.369,2.197,0.007
2140,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),746.9,750.534,-3.634,-3.634,-4.62910756302521,-5.764322429367727,-8.984063127499942,0.0,0.995,2.13,5.35
2141,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),815.0,809.6687,5.331,5.331,4.33589243697479,3.344161064831432,3.900915822370254,0.0,0.995,1.987,1.43
2142,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1463.3,1465.3004,-2.0,-2.0,-3.3693395638629284,-4.369510030364964,-7.240298348260679,0.0,1.369,2.37,5.24
2143,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1388.4,1385.7188,2.681,2.681,1.3116604361370716,0.3997200243515455,2.1066116440431837,0.0,1.369,2.281,0.574
2144,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-ip-bend (8.6 um),1216.6,1218.9437,-2.344,-2.344,-3.28296675900277,-4.127546378985518,-4.101105945762047,0.0,0.939,1.784,1.757
2145,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch (6.2 um),1590.0,1590.9935,-0.994,-0.994,-1.1607210884353742,-2.139162704846213,-3.120476252960013,0.0,0.167,1.145,2.126
2146,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1496.7,1494.0258,2.674,2.674,1.3046604361370715,0.5974887015543286,-0.6760636904912412,0.0,1.369,2.077,3.35
2147,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),776.6,774.7398,1.86,1.86,0.8648924369747901,0.04594930126536867,-0.838177169098347,0.0,0.995,1.814,2.698
2148,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),906.1,904.7687,1.331,1.331,0.33589243697479,-0.23140892932662105,-0.8999104819874777,0.0,0.995,1.562,2.231
2149,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1403.8,1402.2178,1.582,1.582,0.21266043613707164,-0.5964853124596414,-4.855024214463139,0.0,1.369,2.178,6.437
2150,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),799.2,805.2594,-6.059,-6.059,-7.054107563025211,-7.663470282994583,-2.7252609649021204,0.0,0.995,1.604,-3.334
2151,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),882.2,888.8712,-6.671,-6.671,-7.666107563025211,-8.614813906269886,-12.044812340761698,0.0,0.995,1.944,5.374
2152,137,"2,3;12,13;15,16-tribenzoterrylene",,ring / CH-ip (9-10.5 um),1032.3,1029.6595,2.64,2.64,4.040754098360656,5.042841121713478,1.0231165010811947,0.0,-1.401,-2.403,1.617
2153,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch (6.2 um),1524.6,1527.2956,-2.696,-2.696,-2.862721088435374,-3.8701416328408045,-7.804845660179147,0.0,0.167,1.174,5.109
2154,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch (6.2 um),1601.9,1601.843,0.057,0.057,-0.10972108843537418,-0.95065753953692,2.4834203739836065,0.0,0.167,1.008,-2.426
2155,137,"2,3;12,13;15,16-tribenzoterrylene",,ring / CH-ip (9-10.5 um),1042.5,1040.255,2.245,2.245,3.645754098360656,4.716613021178748,8.047306689945897,0.0,-1.401,-2.472,-5.802
2156,137,"2,3;12,13;15,16-tribenzoterrylene",,low / skeletal,584.6,583.6815,0.918,0.918,1.415798206278027,0.8656769914670916,1.240146692563333,0.0,-0.498,0.052,-0.322
2157,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),765.8,781.0756,-15.276,-15.276,-16.27110756302521,-17.313676476146696,-14.341942777509097,0.0,0.995,2.038,-0.934
2158,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),672.5,671.3355,1.164,1.164,0.16889243697478995,-0.6333420029504626,5.186810896971778,0.0,0.995,1.797,-4.023
2159,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch (6.2 um),1580.0,1574.5988,5.401,5.401,5.234278911564625,4.3144360485329205,6.120968757401737,0.0,0.167,1.087,-0.72
2160,137,"2,3;12,13;15,16-tribenzoterrylene",,ring / CH-ip (9-10.5 um),1064.8,1064.351,0.449,0.449,1.849754098360656,3.0468312923186573,5.8864318059793,0.0,-1.401,-2.598,-5.437
2161,137,"2,3;12,13;15,16-tribenzoterrylene",,low / skeletal,619.5,620.4637,-0.964,-0.964,-0.46620179372197307,-1.2550654574711264,0.773146770648975,0.0,-0.498,0.291,-1.737
2162,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),890.4,897.0572,-6.657,-6.657,-7.65210756302521,-8.346110581051706,-13.775350359235098,0.0,0.995,1.689,7.118
2163,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),668.1,657.6935,10.407,10.407,9.41189243697479,8.363001340755986,10.783264634439544,0.0,0.995,2.044,-0.376
2164,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1310.8,1313.0885,-2.289,-2.289,-3.6583395638629286,-4.864189311991803,-1.5100980667966084,0.0,1.369,2.575,-0.779
2165,137,"2,3;12,13;15,16-tribenzoterrylene",,low / skeletal,528.9,528.6745,0.226,0.226,0.7237982062780269,0.04837333538572755,-2.6520718229473625,0.0,-0.498,0.178,2.878
2166,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1337.8,1332.4867,5.313,5.313,3.9436604361370713,2.781426879572102,-0.3100988530347415,0.0,1.369,2.532,5.623
2167,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),839.1,830.9766,8.123,8.123,7.12789243697479,6.314372127764404,7.178812774195562,0.0,0.995,1.809,0.944
2168,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),821.7,807.1812,14.519,14.519,13.52389243697479,12.57590200342581,12.80498929665253,0.0,0.995,1.943,1.714
2169,137,"2,3;12,13;15,16-tribenzoterrylene",,low / skeletal,660.2,641.4757,18.724,18.724,19.221798206278027,18.54688814256614,21.322003596107,0.0,-0.498,0.177,-2.598
2170,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),853.1,855.549,-2.449,-2.449,-3.44410756302521,-4.408979068046504,-6.665489644453229,0.0,0.995,1.96,4.216
2171,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),690.4,686.4631,3.937,3.937,2.94189243697479,1.852425607385991,2.4540336134112617,0.0,0.995,2.085,1.483
2172,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),742.6,734.536,8.064,8.064,7.0688924369747905,6.01564775943824,6.313343645345492,0.0,0.995,2.048,1.751
2173,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),682.1,701.8906,-19.791,-19.791,-20.78610756302521,-21.860823015083607,-21.27396638658874,0.0,0.995,2.07,1.483
2174,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),946.0,945.3489,0.651,0.651,-0.34410756302520995,-1.176780392534072,-4.41043705082078,0.0,0.995,1.828,5.061
2175,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch (6.2 um),1611.5,1613.2817,-1.782,-1.782,-1.9487210884353743,-2.9560443030483974,-2.5528504136468033,0.0,0.167,1.174,0.771
2176,137,"2,3;12,13;15,16-tribenzoterrylene",,ring / CH-ip (9-10.5 um),963.7,959.5801,4.12,4.12,5.520754098360656,6.5124418398452075,2.9609131503673796,0.0,-1.401,-2.392,1.159
2177,137,"2,3;12,13;15,16-tribenzoterrylene",,low / skeletal,572.1,568.6865,3.413,3.413,3.910798206278027,3.076962723465075,3.8021634045393196,0.0,-0.498,0.336,-0.389
2178,137,"2,3;12,13;15,16-tribenzoterrylene",,low / skeletal,504.2,506.345,-2.145,-2.145,-1.6472017937219732,-2.472361121427803,-4.441103726064663,0.0,-0.498,0.327,2.296
2179,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),849.2,849.4229,-0.223,-0.223,-1.21810756302521,-2.0646146165115566,1.9169974940519439,0.0,0.995,1.842,-2.14
2180,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1297.4,1298.3734,-0.973,-0.973,-2.3423395638629283,-3.394035364503444,0.3926429018506862,0.0,1.369,2.421,-1.366
2181,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-ip-bend (8.6 um),1162.8,1141.5223,21.278,21.278,20.339033240997228,19.349012958868375,22.764989285501112,0.0,0.939,1.929,-1.487
2182,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-ip-bend (8.6 um),1179.7,1200.8542,-21.154,-21.154,-22.09296675900277,-22.94337765341459,-22.458151338118775,0.0,0.939,1.789,1.304
2183,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-ip-bend (8.6 um),1238.2,1236.2966,1.903,1.903,0.96403324099723,0.1685812692614035,0.2602911960870351,0.0,0.939,1.734,1.643
2184,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-ip-bend (8.6 um),1115.9,1124.1838,-8.284,-8.284,-9.222966759002771,-10.156363299019397,-11.410992555467402,0.0,0.939,1.872,3.127
2185,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-ip-bend (8.6 um),1098.8,1106.9425,-8.143,-8.143,-9.081966759002771,-10.026030607407684,-13.219660460904816,0.0,0.939,1.883,5.077
2186,137,"2,3;12,13;15,16-tribenzoterrylene",,low / skeletal,481.5,460.0331,21.467,21.467,21.964798206278026,21.0171059003333,18.47784133650657,0.0,-0.498,0.45,2.989
2187,137,"2,3;12,13;15,16-tribenzoterrylene",,low / skeletal,552.2,552.4939,-0.294,-0.294,0.20379820627802692,-0.5970581697876638,-2.13878094273608,0.0,-0.498,0.303,1.845
2188,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1417.2,1400.6557,16.544,16.544,15.174660436137072,14.073243534266854,15.288198976017343,0.0,1.369,2.471,1.256
2189,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1428.5,1439.2617,-10.762,-10.762,-12.131339563862928,-13.002859224392626,-10.097320102522152,0.0,1.369,2.241,-0.665
2190,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1292.3,1284.4063,7.894,7.894,6.524660436137072,5.357725521219679,9.082735344908974,0.0,1.369,2.536,-1.189
2191,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),834.2,856.8739,-22.674,-22.674,-23.66910756302521,-24.644936308775577,-24.931878312601373,0.0,0.995,1.971,2.258
2192,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch/CH-ip (7.7 um),1277.3,1272.8077,4.492,4.492,3.1226604361370716,1.9594059291970294,2.93016851346112,0.0,1.369,2.533,1.562
2193,137,"2,3;12,13;15,16-tribenzoterrylene",,low / skeletal,560.5,535.7688,24.731,24.731,25.22879820627803,24.371521440766394,21.168012268627507,0.0,-0.498,0.359,3.563
2194,137,"2,3;12,13;15,16-tribenzoterrylene",,low / skeletal,521.0,516.692,4.308,4.308,4.805798206278027,3.8775236569333047,-2.1186696578158237,0.0,-0.498,0.43,6.427
2195,137,"2,3;12,13;15,16-tribenzoterrylene",,CC-stretch (6.2 um),1556.9,1534.7501,22.15,22.15,21.983278911564625,20.906335530660222,21.327974655942185,0.0,0.167,1.244,0.822
2196,137,"2,3;12,13;15,16-tribenzoterrylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),924.2,925.749,-1.549,-1.549,-2.54410756302521,-3.2564881827270833,-10.650283443721364,0.0,0.995,1.707,9.101
2197,106,hexbenzcoronene,,CH-ip-bend (8.6 um),1211.2,1208.7615,2.438,2.438,1.564270491803279,2.564694045077723,8.705524806147842,0.0,0.874,-0.127,-6.268
2198,106,hexbenzcoronene,,ring / CH-ip (9-10.5 um),1070.5,1085.9245,-15.425,-15.425,-14.18059677419355,-20.459299119845692,-16.852234260882607,0.0,-1.244,5.034,1.427
